Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
1.583801309,0.803149581,4.918971062,5.799210548
1.593801309,0.5080149174,4.787549973,4.978212357
1.603801275,0.6531462669,4.551136017,4.06888485
1.613801308,1.673010707,3.703090668,3.034083366
1.623801341,2.780878067,2.559148073,1.806445122
1.633801341,3.930216312,1.687283516,0.7364530563
1.643801307,4.446968079,1.261152983,-0.1498126984
1.653801273,4.711874962,0.8251283169,-1.48942852
1.663801306,5.246263981,0.01248693466,-2.243179321
1.673801306,5.847277164,-0.7123301029,-3.333770752
1.683801306,6.134516716,-1.64578104,-3.870630264
1.693801306,6.660545349,-1.80977869,-5.090661049
1.703801306,7.252042294,-2.416781664,-6.147658825
1.713801272,7.389093399,-2.891871929,-6.956487656
1.723801305,7.173388958,-3.258805275,-6.903476715
1.733801338,6.821871758,-3.397884846,-6.648028374
1.743801338,6.018639565,-3.648962498,-6.50880909
1.753801304,5.506508827,-3.861073971,-5.650270462
1.76380127,5.209079742,-3.831094265,-5.220785141
1.773801303,4.415048122,-3.990264654,-4.528444767
1.783801303,3.540172577,-4.414036274,-4.326980591
1.793801303,3.410058975,-4.611711025,-4.040793896
1.803801269,3.68524766,-4.285803318,-3.474640369
1.813801269,3.099866152,-4.294253349,-3.290390015
1.823801302,3.219744205,-3.698235035,-3.013448715
1.833801302,3.57850647,-2.723256111,-2.431803226
1.843801302,3.510739326,-1.497734666,-1.465863705
1.853801302,3.989006042,-0.2584178448,-0.7463006973
1.863801268,4.890448093,0.9736614227,0.3686275482
1.873801234,6.06144619,1.236705303,2.679758072
1.883801267,4.973324299,1.477497339,7.716536522
1.893801267,3.441115379,1.985797405,7.704968452
1.903801267,1.411103725,2.154541731,9.53122139
1.913801233,-0.4052430987,1.607713461,12.41935921
1.923801233,-1.072167039,0.4780254364,12.0240984
1.933801266,-2.011952877,1.05991745,11.54350376
1.943801266,-1.193010449,1.722651005,11.08760262
1.953801266,-1.23531425,2.313931465,10.34361076
