Time (s),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT)
2.270099212,8.760000229,-22.8599987,14.88000011
2.280099212,8.159999847,-23.51999855,15.29999924
2.290099212,8.460000038,-23.87999916,15.53999996
2.300099178,8.159999847,-23.34000015,15.59999943
2.310099211,7.980000019,-22.97999954,15.29999924
2.320099211,7.919999599,-22.79999924,15.17999935
2.330099211,7.319999695,-22.26000023,14.88000011
2.340099177,7.019999981,-22.07999992,15.11999989
2.350099177,6.899999619,-21.65999985,14.93999958
2.36009921,6.239999771,-21.05999947,14.5199995
2.37009921,6.239999771,-20.69999886,13.92000008
2.38009921,6.299999714,-20.21999931,13.19999981
2.390099176,6.179999828,-19.92000008,13.31999969
2.400099209,6.839999676,-19.79999924,13.38000011
2.410099242,6.899999619,-19.61999893,13.31999969
2.420099242,7.619999886,-19.19999886,13.5
2.430099208,8.399999619,-18.47999954,13.07999992
2.440099174,8.760000229,-17.52000046,13.19999981
2.450099174,9.779999733,-16.55999947,13.13999939
2.460099207,9.899999619,-16.07999992,12.11999989
2.47009924,9.960000038,-15.77999973,11.69999981
2.48009924,9.960000038,-15.59999943,10.80000019
2.49009924,9.179999352,-15.05999947,10.26000023
2.500099206,8.340000153,-14.39999962,10.19999981
2.510099239,7.739999771,-13.55999947,9.539999962
2.520099272,6.779999733,-12.84000015,9.420000076
2.530099272,6.239999771,-12.47999954,9
2.540099272,6.059999943,-11.09999943,8.760000229
2.550099238,5.579999924,-10.07999992,8.460000038
2.560099271,4.980000019,-9,8.039999962
2.570099271,4.380000114,-7.980000019,8.099999428
2.580099271,3.480000019,-7.919999599,7.739999771
2.590099237,2.279999971,-8.220000267,7.559999943
2.60009927,1.620000005,-8.460000038,7.679999828
2.61009927,1.25999999,-8.760000229,7.379999638
2.62009927,0.719999969,-9.420000076,7.379999638
2.63009927,0.2399999946,-10.07999992,8.039999962
2.64009927,-0.2999999821,-10.92000008,8.340000153
2.650099236,-1.199999928,-11.75999928,8.760000229
2.660099202,-1.860000014,-12.35999966,9.300000191
2.670099235,-2.399999857,-12.59999943,9.059999466
2.680099235,-3.299999952,-13.38000011,9.719999313
2.690099235,-4.019999981,-13.97999954,10.0199995
2.700099201,-4.920000076,-14.93999958,10.85999966
