"Time (s)","Pressure (hPa)"
2.006838759E2,9.995910645E2
2.007838639E2,9.995920410E2
2.008839225E2,9.995861816E2
2.009839104E2,9.995886230E2
2.010838982E2,9.995861816E2
2.011838863E2,9.995839844E2
2.012838746E2,9.995852051E2
2.013838628E2,9.995874023E2
2.014838510E2,9.995925293E2
2.015838391E2,9.995913086E2
2.016838273E2,9.995930176E2
2.017838155E2,9.995871582E2
2.018838037E2,9.995842285E2
2.019837917E2,9.995905762E2
2.020837796E2,9.995961914E2
2.021837675E2,9.995986328E2
2.022837558E2,9.995947266E2
2.023837440E2,9.995993652E2
2.024837322E2,9.995996094E2
2.025837204E2,9.996057129E2
2.026837088E2,9.996064453E2
2.027836970E2,9.996083984E2
2.028836852E2,9.995949707E2
2.029836734E2,9.995927734E2
2.030836615E2,9.995881348E2
2.031836496E2,9.995925293E2
2.032836377E2,9.995932617E2
2.033836259E2,9.996003418E2
2.034836142E2,9.995895996E2
2.035836024E2,9.995954590E2
2.036835906E2,9.995954590E2
2.037835789E2,9.995959473E2
2.038835671E2,9.996083984E2
2.039835553E2,9.996005859E2
2.040835435E2,9.996137695E2
2.041835314E2,9.996188965E2
2.042835193E2,9.996269531E2
2.043835074E2,9.996323242E2
2.044834956E2,9.996274414E2
2.045834838E2,9.996201172E2
2.046834720E2,9.996118164E2
2.047834601E2,9.996130371E2
2.048834483E2,9.996237793E2
2.049834365E2,9.996274414E2
2.050834246E2,9.996098633E2
2.051834128E2,9.996081543E2
2.052834007E2,9.996103516E2
2.053833885E2,9.996135254E2
2.054833765E2,9.996188965E2
2.055833645E2,9.996293945E2
2.056833524E2,9.996281738E2
2.057833403E2,9.996350098E2
2.058833283E2,9.996262207E2
2.059833163E2,9.996262207E2
2.060833043E2,9.996176758E2
2.061832923E2,9.996164551E2
2.062832802E2,9.996142578E2
2.063832681E2,9.996127930E2
2.064832561E2,9.996213379E2
2.065832443E2,9.996232910E2
2.066832326E2,9.996208496E2
2.067832208E2,9.996154785E2
2.068832090E2,9.996149902E2
2.069831972E2,9.996135254E2
2.070831854E2,9.996140137E2
2.071831737E2,9.996135254E2
2.072831619E2,9.996254883E2
2.073831499E2,9.996140137E2
2.074831378E2,9.996118164E2
2.075831258E2,9.996052246E2
2.076831141E2,9.996091309E2
2.077831023E2,9.996164551E2
2.078830906E2,9.996169434E2
2.079830788E2,9.996198730E2
2.080830670E2,9.996135254E2
2.081831048E2,9.996132812E2
2.082830930E2,9.996069336E2
2.083830812E2,9.996132812E2
2.084830693E2,9.996052246E2
2.085830574E2,9.996030273E2
2.086830456E2,9.996022949E2
2.087830338E2,9.996022949E2
2.088830220E2,9.996066895E2
2.089830102E2,9.996086426E2
2.090829984E2,9.996015625E2
2.091829867E2,9.995998535E2
2.092829749E2,9.995983887E2
2.093829631E2,9.995949707E2
2.094829512E2,9.995964355E2
2.095829390E2,9.995966797E2
2.096829269E2,9.996010742E2
2.097829151E2,9.995932617E2
2.098829033E2,9.995988770E2
2.099828915E2,9.995969238E2
2.100828796E2,9.995939941E2
2.101828677E2,9.996027832E2
2.102828559E2,9.995983887E2
2.103828441E2,9.995876465E2
2.104828322E2,9.995942383E2
2.105828203E2,9.996000977E2
2.106828081E2,9.995981445E2
2.107827960E2,9.995979004E2
2.108827839E2,9.995981445E2
2.109827719E2,9.996008301E2
2.110827599E2,9.995888672E2
2.111827479E2,9.995954590E2
2.112827359E2,9.996074219E2
2.113827239E2,9.996052246E2
2.114827119E2,9.995986328E2
2.115826998E2,9.995942383E2
2.116826878E2,9.996015625E2
2.117826756E2,9.995944824E2
2.118826637E2,9.995864258E2
2.119826519E2,9.995908203E2
2.120826401E2,9.995878906E2
2.121826282E2,9.995834961E2
2.122826164E2,9.995881348E2
2.123826047E2,9.995981445E2
2.124825929E2,9.995952148E2
2.125825811E2,9.995952148E2
2.126825692E2,9.995930176E2
2.127825571E2,9.996013184E2
2.128825450E2,9.995969238E2
2.129825330E2,9.995925293E2
2.130825210E2,9.995827637E2
2.131825090E2,9.995847168E2
2.132824971E2,9.995830078E2
2.133824851E2,9.995920410E2
2.134824731E2,9.996057129E2
2.135824611E2,9.996066895E2
2.136824490E2,9.996044922E2
2.137824370E2,9.995983887E2
2.138824249E2,9.996040039E2
2.139824128E2,9.996040039E2
2.140824010E2,9.996079102E2
2.141823893E2,9.996042480E2
2.142823775E2,9.995966797E2
2.143823657E2,9.995903320E2
2.144823539E2,9.995903320E2
2.145823421E2,9.996079102E2
2.146823303E2,9.996049805E2
2.147823185E2,9.995998535E2
2.148823066E2,9.995930176E2
2.149822945E2,9.995878906E2
2.150822824E2,9.995932617E2
2.151822706E2,9.995905762E2
2.152822589E2,9.995854492E2
2.153822469E2,9.995827637E2
2.154822531E2,9.995739746E2
2.155822413E2,9.995712891E2
2.156822295E2,9.995876465E2
2.157822177E2,9.995874023E2
2.158822059E2,9.995822754E2
2.159821940E2,9.995842285E2
2.160821821E2,9.995749512E2
2.161821703E2,9.995737305E2
2.162821584E2,9.995773926E2
2.163821466E2,9.995822754E2
2.164821348E2,9.995781250E2
2.165821230E2,9.995859375E2
2.166821112E2,9.995874023E2
2.167820994E2,9.995876465E2
2.168820876E2,9.995825195E2
2.169820758E2,9.995810547E2
2.170820637E2,9.995754395E2
2.171820515E2,9.995725098E2
2.172820396E2,9.995698242E2
2.173820279E2,9.995720215E2
2.174820161E2,9.995849609E2
2.175820043E2,9.995773926E2
2.176819925E2,9.995754395E2
2.177819807E2,9.995695801E2
2.178819689E2,9.995625000E2
2.179819571E2,9.995773926E2
2.180819453E2,9.995932617E2
2.181819332E2,9.995908203E2
2.182819211E2,9.995778809E2
2.183819093E2,9.995764160E2
2.184818975E2,9.995766602E2
2.185818857E2,9.995832520E2
2.186818739E2,9.995842285E2
2.187818622E2,9.995769043E2
2.188818504E2,9.995734863E2
2.189818386E2,9.995839844E2
2.190818268E2,9.995839844E2
2.191818150E2,9.995876465E2
2.192818031E2,9.995817871E2
2.193817911E2,9.995852051E2
2.194817794E2,9.995827637E2
2.195817676E2,9.995786133E2
2.196817558E2,9.995825195E2
2.197817440E2,9.995798340E2
2.198817322E2,9.995986328E2
2.199817205E2,9.995820312E2
2.200817087E2,9.995832520E2
2.201816969E2,9.995805664E2
2.202816848E2,9.995883789E2
2.203816727E2,9.995900879E2
2.204816608E2,9.995869141E2
2.205816490E2,9.995964355E2
2.206816371E2,9.995876465E2
2.207816253E2,9.995878906E2
2.208816134E2,9.995886230E2
2.209816016E2,9.995969238E2
2.210815898E2,9.995903320E2
2.211815780E2,9.995886230E2
2.212815661E2,9.995830078E2
2.213815541E2,9.995817871E2
2.214815420E2,9.995861816E2
2.215815300E2,9.995903320E2
2.216815180E2,9.995869141E2
2.217815059E2,9.995888672E2
2.218814939E2,9.995895996E2
2.219814819E2,9.995798340E2
2.220814699E2,9.995854492E2
2.221814579E2,9.995798340E2
2.222814459E2,9.995732422E2
2.223814339E2,9.995776367E2
2.224814218E2,9.995847168E2
2.225814096E2,9.995932617E2
2.226813978E2,9.995976562E2
2.227814641E2,9.995935059E2
2.228814523E2,9.995939941E2
2.229814405E2,9.995895996E2
2.230814287E2,9.995900879E2
2.231814169E2,9.995883789E2
2.232814052E2,9.995942383E2
2.233813934E2,9.995913086E2
2.234813814E2,9.995905762E2
2.235813693E2,9.995908203E2
2.236813572E2,9.995930176E2
2.237813454E2,9.995927734E2
2.238813337E2,9.995969238E2
2.239813219E2,9.995959473E2
2.240813101E2,9.995886230E2
2.241812983E2,9.995886230E2
2.242812865E2,9.995920410E2
2.243812747E2,9.995954590E2
2.244812630E2,9.996027832E2
2.245812511E2,9.995979004E2
2.246812392E2,9.995961914E2
2.247812273E2,9.995964355E2
2.248812155E2,9.995905762E2
2.249812038E2,9.995932617E2
2.250811920E2,9.996020508E2
2.251811802E2,9.995993652E2
2.252811684E2,9.996018066E2
2.253811566E2,9.996054688E2
2.254811449E2,9.996118164E2
2.255811331E2,9.996203613E2
2.256811210E2,9.996188965E2
2.257811088E2,9.996145020E2
2.258810970E2,9.996101074E2
2.259810852E2,9.996105957E2
2.260810734E2,9.996191406E2
2.261810615E2,9.996137695E2
2.262810497E2,9.996181641E2
2.263810379E2,9.996181641E2
2.264810261E2,9.996123047E2
2.265810143E2,9.996142578E2
2.266810024E2,9.996086426E2
2.267809903E2,9.996142578E2
2.268809782E2,9.996140137E2
2.269809662E2,9.996132812E2
2.270809542E2,9.996132812E2
2.271809422E2,9.996169434E2
2.272809302E2,9.996257324E2
2.273809182E2,9.996225586E2
2.274809062E2,9.996237793E2
2.275808941E2,9.996201172E2
2.276808821E2,9.996174316E2
2.277808701E2,9.996188965E2
2.278808579E2,9.996101074E2
