"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.114509630E2,5.225683510E1,4.574016088E0,-5.758625955E-1,3.850079775E0,3.474682617E2,8.000000000E0,3.247354269E0
2.124528677E2,5.225687190E1,4.574006209E0,-8.955169028E-1,4.309289932E0,5.582178593E0,8.000000000E0,3.345081568E0
2.134542800E2,5.225691869E1,4.574012276E0,-1.023826512E0,4.313010216E0,1.870656013E1,8.000000000E0,3.344629526E0
2.144630052E2,5.225696197E1,4.574053796E0,-3.281395697E-1,5.106499195E0,2.660381317E1,8.000000000E0,3.046225786E0
2.154456916E2,5.225700175E1,4.574091093E0,-4.087575003E-1,4.192057610E0,2.999533844E1,8.000000000E0,3.138907194E0
2.164556870E2,5.225702698E1,4.574124874E0,-4.095511957E-1,4.019633293E0,3.219652939E1,8.000000000E0,3.192383289E0
2.174515102E2,5.225705661E1,4.574175453E0,-1.851404393E-1,4.459938526E0,3.322826767E1,8.000000000E0,3.000000000E0
2.184518387E2,5.225708624E1,4.574212169E0,-4.917055871E-1,4.152820110E0,4.107000732E1,8.000000000E0,3.051268578E0
2.194504697E2,5.225711308E1,4.574258507E0,-6.728630376E-1,4.195312500E0,4.309759903E1,8.000000000E0,3.000000000E0
2.204583010E2,5.225713775E1,4.574309154E0,-3.679278888E-1,4.405946732E0,4.855871582E1,6.000000000E0,3.000000000E0
2.214719009E2,5.225715888E1,4.574356830E0,-5.283034811E-1,4.083421707E0,5.024583054E1,6.000000000E0,3.000000000E0
2.224547795E2,5.225718130E1,4.574402657E0,4.491610076E-1,4.274641514E0,4.529224014E1,6.000000000E0,3.000000000E0
2.234536029E2,5.225720358E1,4.574446451E0,8.306503421E-2,4.023278713E0,4.086931229E1,6.000000000E0,3.000000000E0
2.244563770E2,5.225722730E1,4.574483477E0,-1.687317170E-1,3.767185926E0,4.070921326E1,6.000000000E0,3.070215940E0
2.254579413E2,5.225726061E1,4.574534826E0,-4.268450691E-1,3.877319574E0,4.423665237E1,6.000000000E0,3.199597359E0
2.264646478E2,5.225728886E1,4.574583014E0,-4.255266424E-1,4.210378647E0,4.660996246E1,6.000000000E0,3.240325212E0
2.274582349E2,5.225731886E1,4.574632875E0,-6.465517015E-1,4.183927059E0,4.568387604E1,6.000000000E0,3.246710300E0
2.284520546E2,5.225734999E1,4.574680704E0,-9.281357557E-1,4.489252567E0,4.286850357E1,8.000000000E0,3.241925478E0
2.294529241E2,5.225738139E1,4.574729782E0,-1.024689874E0,4.386469841E0,4.122681427E1,8.000000000E0,3.257322311E0
2.304509405E2,5.225741280E1,4.574781494E0,-1.071071972E0,4.562924385E0,4.168592453E1,8.000000000E0,3.288315535E0
2.314483915E2,5.225744504E1,4.574823024E0,-1.225159005E0,4.388482571E0,4.186104965E1,8.000000000E0,3.318047762E0
2.324501347E2,5.225747590E1,4.574866818E0,-1.090043239E0,4.415049076E0,4.121183777E1,8.000000000E0,3.294802427E0
2.334464322E2,5.225749460E1,4.574915371E0,1.582929226E-1,4.481242657E0,4.819912338E1,8.000000000E0,3.000000000E0
2.344582280E2,5.225752452E1,4.574946841E0,-6.023649685E-1,4.031172752E0,3.243106079E1,6.000000000E0,3.000000000E0
2.354605697E2,5.225755313E1,4.574978968E0,-9.025153959E-1,3.900762320E0,3.489643860E1,6.000000000E0,3.000000000E0
2.364611744E2,5.225758286E1,4.575012360E0,-6.388882221E-1,4.058904648E0,3.017670822E1,6.000000000E0,3.000000000E0
2.374628358E2,5.225761233E1,4.575036768E0,-9.960235632E-1,3.147421122E0,2.735413933E1,6.000000000E0,3.000000000E0
2.384587648E2,5.225763726E1,4.575050192E0,-1.169981760E0,2.687843323E0,1.857044995E-1,6.000000000E0,3.148134708E0
2.394628613E2,5.225766727E1,4.575038013E0,-1.383960697E0,2.907977343E0,3.353851013E2,6.000000000E0,3.266295671E0
2.404639282E2,5.225769667E1,4.575005374E0,-9.175815347E-1,3.627841473E0,3.247463989E2,6.000000000E0,3.334537506E0
2.414617667E2,5.225773031E1,4.574961778E0,-1.252512295E0,3.495116949E0,3.190807190E2,6.000000000E0,3.398302794E0
2.424668277E2,5.225776051E1,4.574910355E0,-1.967322365E0,3.542476416E0,3.070252075E2,8.000000000E0,3.433907032E0
2.434626997E2,5.225779516E1,4.574847868E0,-9.735995451E-1,4.582013130E0,3.169097900E2,8.000000000E0,3.414086342E0
2.444585844E2,5.225783989E1,4.574778766E0,-1.412534593E0,4.141860008E0,3.130934143E2,8.000000000E0,3.400858879E0
2.454602946E2,5.225786943E1,4.574723495E0,-1.664198681E0,4.019826889E0,3.136534729E2,8.000000000E0,3.384635210E0
2.464698731E2,5.225789742E1,4.574673214E0,-1.862472518E0,3.996467829E0,3.111340637E2,6.000000000E0,3.115888834E0
2.474597164E2,5.225792087E1,4.574628524E0,-1.940373306E0,3.948010921E0,3.097431030E2,6.000000000E0,3.000000000E0
2.484595064E2,5.225794055E1,4.574579769E0,-2.112989860E0,3.916522264E0,3.079535217E2,6.000000000E0,3.000000000E0
2.494650634E2,5.225796085E1,4.574524894E0,-2.321649509E0,3.893106222E0,3.088583374E2,6.000000000E0,3.000000000E0
2.504579498E2,5.225798145E1,4.574479752E0,-2.645488746E0,3.866682053E0,3.077809753E2,6.000000000E0,3.000000000E0
2.514615286E2,5.225800554E1,4.574433010E0,-2.708183307E0,3.848824739E0,3.071712341E2,6.000000000E0,3.000000000E0
2.524655826E2,5.225802487E1,4.574386318E0,-2.848064787E0,3.834969997E0,3.065423889E2,6.000000000E0,3.000000000E0
2.534642091E2,5.225804724E1,4.574342884E0,-2.924139518E0,3.829383373E0,3.056716919E2,6.000000000E0,3.000000000E0
2.544585192E2,5.225807203E1,4.574293853E0,-3.164467921E0,3.825154305E0,3.043732300E2,6.000000000E0,3.000000000E0
2.554637783E2,5.225810208E1,4.574242621E0,-3.073625018E0,3.831149101E0,3.068130188E2,6.000000000E0,3.000000000E0
2.564598153E2,5.225813134E1,4.574193013E0,-2.571625883E0,3.826146126E0,3.069257812E2,6.000000000E0,3.000000000E0
2.574664669E2,5.225815211E1,4.574149088E0,-2.266796322E0,3.821799278E0,3.063738708E2,6.000000000E0,3.000000000E0
2.584591337E2,5.225817622E1,4.574101094E0,-2.100726758E0,3.803406715E0,3.098180542E2,6.000000000E0,3.000000000E0
2.594676840E2,5.225819809E1,4.574046568E0,-2.270055439E0,3.790912867E0,3.018387756E2,6.000000000E0,3.000000000E0
2.604622973E2,5.225822464E1,4.573997983E0,-2.459892340E0,3.778939486E0,3.018058167E2,6.000000000E0,3.000000000E0
2.614476049E2,5.225825562E1,4.573947098E0,-2.253591774E0,3.771451950E0,3.053994446E2,6.000000000E0,3.000000000E0
2.624607418E2,5.225827408E1,4.573892302E0,-2.106776422E0,3.781286955E0,3.092758789E2,6.000000000E0,3.000000000E0
2.634541687E2,5.225829909E1,4.573844704E0,-2.090516866E0,3.803027868E0,3.145328369E2,6.000000000E0,3.000000000E0
2.644451690E2,5.225832541E1,4.573799839E0,-2.476126451E0,3.818338871E0,3.143907776E2,4.000000000E0,3.000000000E0
2.654601922E2,5.225835254E1,4.573759114E0,-2.540649305E0,3.813011646E0,3.140527649E2,4.000000000E0,3.000000000E0
2.664529578E2,5.225837710E1,4.573721659E0,-2.439661888E0,3.803394318E0,3.111277771E2,4.000000000E0,3.000000000E0
2.674518337E2,5.225839896E1,4.573681897E0,-2.342802967E0,3.782034874E0,3.109892273E2,4.000000000E0,3.000000000E0
2.684440019E2,5.225842331E1,4.573645168E0,-2.152363197E0,3.754938126E0,3.113689880E2,6.000000000E0,3.000000000E0
2.694573464E2,5.225844799E1,4.573602688E0,-2.107390099E0,3.746915579E0,3.126455688E2,6.000000000E0,3.000000000E0
2.704461142E2,5.225847447E1,4.573555970E0,-2.433384658E0,3.757611513E0,3.131153564E2,6.000000000E0,3.000000000E0
2.714606550E2,5.225850496E1,4.573500514E0,-2.800928344E0,3.788959265E0,3.127331848E2,6.000000000E0,3.000000000E0
2.724452397E2,5.225853532E1,4.573446454E0,-2.515286254E0,3.798379421E0,3.106312256E2,6.000000000E0,3.000000000E0
2.734599277E2,5.225856366E1,4.573404743E0,-2.193686177E0,3.794440746E0,3.106556702E2,6.000000000E0,3.000000000E0
2.744651018E2,5.225859038E1,4.573362138E0,-2.054720040E0,3.789350748E0,3.128626099E2,6.000000000E0,3.000000000E0
2.754536377E2,5.225861818E1,4.573319904E0,-2.212816290E0,3.780283689E0,3.133718872E2,6.000000000E0,3.000000000E0
2.764601555E2,5.225864145E1,4.573274219E0,-2.433685174E0,3.772379637E0,3.121648560E2,4.000000000E0,3.000000000E0
2.774616457E2,5.225866484E1,4.573231584E0,-2.420456593E0,3.762646437E0,3.098859863E2,4.000000000E0,3.000000000E0
2.784528640E2,5.225868535E1,4.573187381E0,-2.397493131E0,3.742898703E0,3.092776184E2,4.000000000E0,3.000000000E0
2.794648775E2,5.225870634E1,4.573144756E0,-2.443476321E0,3.718207359E0,3.098268127E2,4.000000000E0,3.000000000E0
2.804609229E2,5.225872551E1,4.573096148E0,-2.494859575E0,3.688395500E0,3.109722290E2,4.000000000E0,3.000000000E0
2.814662208E2,5.225874622E1,4.573053267E0,-2.608013010E0,3.630915165E0,3.101478577E2,4.000000000E0,3.000000000E0
2.824617093E2,5.225874491E1,4.573002858E0,-1.492423042E0,3.576584101E0,2.769185181E2,4.000000000E0,3.000000000E0
2.834604916E2,5.225874810E1,4.572954852E0,-1.571992882E0,3.488020420E0,2.392975006E2,4.000000000E0,3.000000000E0
2.844598088E2,5.225872424E1,4.572921663E0,-1.758764329E0,3.433390617E0,2.174524689E2,4.000000000E0,3.000000000E0
2.854644701E2,5.225869961E1,4.572883754E0,-1.832892310E0,3.395372391E0,1.985413208E2,4.000000000E0,3.000000000E0
2.864710227E2,5.225866990E1,4.572860859E0,-2.042688245E0,3.350769520E0,2.091544189E2,4.000000000E0,3.000000000E0
2.874626153E2,5.225864714E1,4.572832977E0,-2.162223954E0,3.335029364E0,2.123942871E2,4.000000000E0,3.000000000E0
2.884523469E2,5.225862050E1,4.572794585E0,-2.236523335E0,3.349776030E0,2.142322998E2,6.000000000E0,3.000000000E0
2.894619317E2,5.225858860E1,4.572756682E0,-2.591951403E0,3.380685568E0,2.162702332E2,6.000000000E0,3.000000000E0
2.904575866E2,5.225855633E1,4.572724391E0,-2.518259435E0,3.400153875E0,2.154181519E2,6.000000000E0,3.000000000E0
2.914512072E2,5.225852292E1,4.572687119E0,-2.655619340E0,3.434418201E0,2.148734283E2,6.000000000E0,3.000000000E0
2.924499834E2,5.225848622E1,4.572643930E0,-3.543656421E0,3.454666138E0,2.193148346E2,6.000000000E0,3.000000000E0
2.934518824E2,5.225845339E1,4.572607544E0,-3.829836353E0,3.454245090E0,2.230823975E2,6.000000000E0,3.000000000E0
2.944542262E2,5.225842759E1,4.572568487E0,-4.159032501E0,3.461232185E0,2.239850616E2,6.000000000E0,3.000000000E0
2.954541155E2,5.225840466E1,4.572526975E0,-4.358753307E0,3.469225407E0,2.241150818E2,6.000000000E0,3.000000000E0
2.964536234E2,5.225838111E1,4.572488173E0,-4.040707980E0,3.466839790E0,2.231531219E2,6.000000000E0,3.000000000E0
2.974572532E2,5.225835436E1,4.572455752E0,-3.769860633E0,3.464039564E0,2.184607544E2,6.000000000E0,3.000000000E0
2.984544854E2,5.225832639E1,4.572421866E0,-3.380414916E0,3.446579695E0,2.008936157E2,6.000000000E0,3.000000000E0
2.994698867E2,5.225829801E1,4.572408293E0,-3.241891315E0,3.433698416E0,1.792223206E2,6.000000000E0,3.000000000E0
