"Time (s)","Pressure (hPa)"
1.723020472E2,1.000328125E3
1.724020354E2,1.000417480E3
1.725020237E2,1.000466064E3
1.726020119E2,1.000421875E3
1.727020001E2,1.000376709E3
1.728019883E2,1.000354248E3
1.729019765E2,1.000354248E3
1.730019647E2,1.000352783E3
1.731019529E2,1.000371826E3
1.732019410E2,1.000359131E3
1.733019291E2,1.000324463E3
1.734019173E2,1.000328857E3
1.735019055E2,1.000347900E3
1.736018937E2,1.000355469E3
1.737018819E2,1.000349854E3
1.738018701E2,1.000340332E3
1.739018583E2,1.000311279E3
1.740018465E2,1.000329102E3
1.741018347E2,1.000315186E3
1.742018230E2,1.000305176E3
1.743018109E2,1.000295898E3
1.744017988E2,1.000274902E3
1.745017869E2,1.000267822E3
1.746017751E2,1.000277588E3
1.747017633E2,1.000293457E3
1.748017514E2,1.000307373E3
1.749017396E2,1.000304932E3
1.750017278E2,1.000304199E3
1.751017160E2,1.000305176E3
1.752017041E2,1.000305176E3
1.753016923E2,1.000304199E3
1.754016802E2,1.000309082E3
1.755016680E2,1.000309570E3
1.756016560E2,1.000308105E3
1.757016440E2,1.000326172E3
1.758016320E2,1.000337158E3
1.759016200E2,1.000334229E3
1.760016080E2,1.000335938E3
1.761015960E2,1.000335205E3
1.762015839E2,1.000336670E3
1.763015719E2,1.000328369E3
1.764015599E2,1.000322510E3
1.765015478E2,1.000328125E3
1.766015357E2,1.000332764E3
1.767015239E2,1.000335938E3
1.768015122E2,1.000341309E3
1.769015004E2,1.000337891E3
1.770014886E2,1.000334473E3
1.771014768E2,1.000329102E3
1.772014651E2,1.000329346E3
1.773014533E2,1.000331787E3
1.774014415E2,1.000323975E3
1.775014295E2,1.000319824E3
1.776014174E2,1.000313965E3
1.777014054E2,1.000316406E3
1.778013937E2,1.000324707E3
