"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.116237582E1,1.046298146E0,9.277814865E0,1.197137386E-1
1.126244163E1,1.036720991E0,8.763046265E0,1.721483588E0
1.136251038E1,3.399870098E-1,9.541185379E0,1.046298146E0
1.146257173E1,1.240234375E0,1.067367744E1,9.936240315E-1
1.156263638E1,7.254652381E-1,9.538790703E0,9.888355136E-1
1.166270426E1,5.123748183E-1,9.170072556E0,1.628106833E0
1.176288659E1,1.051086664E0,1.143745041E1,8.236305118E-1
1.186295381E1,1.587404251E0,8.482915878E0,1.704723716E0
1.196302126E1,1.970488191E0,9.842864037E0,5.411061049E-1
1.206309114E1,1.316851139E0,8.956981659E0,1.058269501E0
1.216315482E1,2.078230619E0,1.120281219E1,1.106154919E0
1.226322967E1,9.936240315E-1,8.451789856E0,7.757450342E-1
1.236329471E1,1.568249941E0,1.159547329E1,1.726272106E0
1.246335750E1,1.915419817E0,8.262641907E0,1.158828974E0
1.256342391E1,1.944151163E0,9.605830193E0,1.704723716E0
1.266348786E1,1.716695070E0,1.087240219E1,1.132491946E0
1.276355631E1,7.422251701E-1,9.383162498E0,2.013585091E0
1.286362399E1,1.151646137E0,9.909903526E0,9.624984860E-1
1.296369407E1,1.369525194E0,1.041270161E1,1.223474383E0
1.306375989E1,8.427847624E-1,9.914691925E0,1.000806928E0
1.316382684E1,1.146857619E0,1.052283764E1,1.637683988E0
1.326390192E1,9.433442950E-1,8.976136208E0,2.006402254E0
1.336396400E1,9.984126091E-1,1.014933109E1,1.379102230E0
1.346402882E1,9.648927450E-1,9.263449669E0,1.568249941E0
1.356410333E1,1.340793848E0,8.724737167E0,2.205127001E0
1.366415575E1,1.371919513E0,1.026904488E1,1.867534399E0
1.376422890E1,1.699935079E0,1.040791225E1,5.363175869E-1
1.386429652E1,1.551490068E0,9.375980377E0,3.950553536E-1
1.396436480E1,2.341600657E0,8.121379852E0,1.292908430E0
1.406443008E1,2.784541607E0,1.396580505E1,-4.980091453E-1
1.416450276E1,1.177983165E0,5.669642925E0,1.965699673E0
1.426456737E1,2.693559170E0,9.799766541E0,1.340793967E-1
1.436463462E1,1.549095750E0,1.110464668E1,2.176395893E0
1.446470144E1,1.537124395E0,1.145660496E1,1.173194647E0
1.456477362E1,7.398309112E-1,7.043956280E0,4.812492430E-1
1.466483340E1,3.055094719E0,1.020918751E1,2.724684715E0
1.476489878E1,1.426987767E0,1.116210938E1,7.972934842E-1
1.486497030E1,6.560313106E-1,9.620196342E0,1.632895470E0
1.496504238E1,1.007989645E0,8.363202095E0,1.170800328E0
1.506510369E1,7.158881426E-1,1.364257812E1,4.477293789E-1
1.516516851E1,7.518022656E-1,7.704776287E0,1.249811411E0
1.526523939E1,7.781392932E-1,9.866806030E0,7.565908432E-1
1.536530471E1,1.297696948E0,1.004158878E1,1.331216812E0
1.546537132E1,1.953728199E0,1.118605232E1,1.948939681E0
1.556544190E1,1.371919513E0,8.016032219E0,1.508393139E-1
1.566550365E1,7.374366522E-1,1.111901188E1,8.930644989E-1
1.576558483E1,1.745426297E0,9.263449669E0,9.098244309E-1
1.586564408E1,2.774964571E0,1.209587669E1,2.121327400E0
1.596571113E1,1.256994247E0,7.984906673E0,7.158881426E-1
1.606577544E1,1.936968327E0,9.644139290E0,2.015979290E0
1.616584556E1,1.786128998E0,8.746285439E0,1.043903828E0
1.626591191E1,1.249811411E0,1.007750225E1,8.475732803E-1
1.636597639E1,2.063864946E0,1.012059975E1,3.064671755E-1
1.646604244E1,1.206714511E0,8.542772293E0,5.147690773E-1
1.656611529E1,1.721483588E0,8.693612099E0,4.429408312E-1
1.666617750E1,1.039115310E0,1.123872566E1,7.589851022E-1
1.676625162E1,7.398309112E-1,8.389538765E0,2.662433624E0
1.686631550E1,1.309668303E0,9.708784103E0,1.177983165E0
1.696638415E1,6.033572555E-1,1.203362560E1,-3.397475958E0
1.706644436E1,-4.573064744E-1,8.320104599E0,-4.429408312E-1
1.716651554E1,8.044763207E-1,8.566715240E0,1.412622094E0
1.726658326E1,1.527547359E0,1.173194695E1,2.873129845E-1
1.736664581E1,4.668835998E-1,9.344854355E0,1.019961119E0
1.746671869E1,1.312062621E0,8.554743767E0,3.653663397E0
1.756678044E1,2.329629421E0,1.164096451E1,1.927391171E0
1.766684679E1,1.529941559E0,1.054917526E1,1.671203852E0
1.776692264E1,9.601042271E-1,5.621757030E0,9.265843630E-1
1.786698849E1,1.944151163E0,1.165293503E1,6.847625971E-1
1.796704993E1,1.259388566E0,1.036960411E1,1.048692346E0
1.806711978E1,1.426987767E0,8.262641907E0,9.241901040E-1
1.816718810E1,2.135693073E0,1.010383987E1,1.309668303E0
1.826725114E1,1.151646137E0,1.113577175E1,1.230657220E0
1.836732359E1,4.908263385E-1,9.158101082E0,1.127703428E0
1.846738314E1,7.805336118E-1,9.701601982E0,1.113337755E0
1.856745625E1,7.805336118E-1,1.020679379E1,6.727912426E-1
1.866751183E1,8.954587579E-1,1.034087276E1,7.206767201E-1
1.876758245E1,8.332076073E-1,9.524425507E0,9.816526771E-1
1.886765996E1,7.685621977E-1,9.620196342E0,0.000000000E0
1.896772028E1,8.188419938E-1,1.003440571E1,1.110943556E0
1.906778566E1,9.912297726E-1,9.550762177E0,3.663240373E-1
1.916785614E1,1.115732074E0,9.378374100E0,1.082212210E0
1.926792012E1,1.405439258E0,1.036721039E1,2.197944164E0
1.936799244E1,1.936968327E0,9.536396980E0,7.948992252E-1
1.946807102E1,2.387091875E0,1.058987713E1,2.202732861E-1
1.956812740E1,1.302485466E0,8.566715240E0,9.624984860E-1
1.966819294E1,1.266571403E0,1.056832886E1,1.635289669E0
1.976825346E1,2.542719841E0,9.684841156E0,1.513181686E0
1.986832471E1,1.290514112E0,8.696005821E0,2.944957912E-1
1.996839796E1,1.987248063E0,9.555550575E0,1.010383964E0
2.006845884E1,1.924996972E0,1.093944168E1,2.226675510E0
2.016853045E1,1.280937076E0,8.782199860E0,2.094990492E0
2.026859743E1,1.484450340E0,9.842864037E0,1.556278586E0
2.036866842E1,5.411061049E-1,9.112609863E0,7.182824612E-1
2.046872903E1,1.963305324E-1,1.023791885E1,1.728666425E0
2.056879208E1,1.005595446E0,9.577098846E0,4.597007632E-1
2.066885263E1,9.050358534E-1,9.478934288E0,9.217957854E-1
2.076892534E1,8.786988258E-1,1.107352066E1,4.620950520E-1
2.086899556E1,6.560313106E-1,8.887548447E0,1.625712633E0
2.096906205E1,8.260248303E-1,9.567522049E0,3.026363373E0
2.106913407E1,6.727912426E-1,9.703995705E0,1.223474383E0
2.116919832E1,1.795706153E0,1.015411949E1,2.339206457E0
2.126926230E1,2.042316437E0,7.616188049E0,8.810931444E-1
2.136932888E1,2.039922237E0,9.771035194E0,1.134886265E0
2.146940046E1,2.073441982E0,1.038397026E1,1.441353440E0
2.156946371E1,1.544307232E0,9.390345573E0,-8.858817071E-2
2.166952449E1,1.501210332E0,9.203592300E0,-1.915419847E-2
2.176960031E1,1.436564922E0,1.045100975E1,5.937801600E-1
2.186967349E1,1.936968327E0,9.866806030E0,7.637736797E-1
2.196974127E1,1.098972082E0,9.301757812E0,1.197137386E-1
2.206980019E1,1.300091267E0,9.447808266E0,8.092648983E-1
2.216986733E1,1.288119793E0,1.004637718E1,5.578660369E-1
2.226993518E1,1.989642382E0,9.981731415E0,2.657645047E-1
2.237000080E1,1.328822494E0,9.385557175E0,2.394274808E-3
2.247006981E1,1.101366401E0,9.320911407E0,1.046298146E0
2.257014076E1,1.956122518E0,1.053959751E1,4.166038036E-1
2.267019558E1,1.264177084E0,9.117398262E0,1.381496549E0
2.277026709E1,1.848380208E0,1.004637718E1,9.672870040E-1
2.287033964E1,1.766974807E0,9.399923325E0,8.403904438E-1
2.297040426E1,1.403045058E0,1.009186840E1,6.871568561E-1
2.307047161E1,1.228263021E0,9.912297249E0,1.007989645E0
2.317053992E1,1.273754239E0,9.141341209E0,4.405465722E-1
2.327060570E1,1.501210332E0,9.735121727E0,2.370332032E-1
2.337067185E1,1.324033976E0,1.101845264E1,4.022381604E-1
2.347074640E1,1.177983165E0,8.854028702E0,2.418217510E-1
2.357081929E1,1.019961119E0,1.058269501E1,-2.633702159E-1
2.367087244E1,1.446141958E0,9.543579102E0,6.943397224E-2
2.377094623E1,1.477267504E0,1.029538155E1,4.980091453E-1
2.387101361E1,1.781340480E0,9.469356537E0,4.788549542E-1
2.397107899E1,1.386285067E0,9.893143654E0,1.070240855E0
2.407114900E1,1.963305354E0,9.857229233E0,1.505998850E0
2.417120799E1,1.699935079E0,1.015411949E1,1.802888989E0
2.427127660E1,1.221080184E0,8.765439987E0,-7.661679387E-2
2.437134618E1,2.178790092E0,1.032411289E1,2.159635782E0
2.447141416E1,6.560313106E-1,1.082691097E1,-6.943397224E-2
2.457148121E1,1.091789365E0,8.166871071E0,1.235445857E0
2.467153689E1,1.254600048E0,1.020200539E1,5.889915824E-1
2.477163287E1,2.590605259E0,8.583475113E0,2.724684715E0
2.487168345E1,1.003201127E0,1.107591534E1,1.774157643E0
2.497175427E1,2.343995094E0,8.066311836E0,7.661679387E-1
2.507181175E1,2.145270348E0,1.182532310E1,3.158048391E0
2.517189133E1,1.498816013E0,9.866806030E0,1.367130876E0
2.527194694E1,1.206714511E0,8.865999222E0,1.288119793E0
2.537201392E1,7.063110471E-1,9.407105446E0,1.383890867E0
2.547208144E1,1.058269501E0,9.452596664E0,2.054287672E0
2.557214849E1,1.494027495E0,9.778218269E0,9.888355136E-1
2.567221094E1,6.416656375E-1,9.581888199E0,7.110996246E-1
2.577229195E1,-5.985686928E-2,1.000327969E1,1.168406129E0
2.587236381E1,3.615354896E-1,1.063536835E1,-4.046324492E-1
2.597242142E1,7.972934842E-1,9.548367500E0,4.094209969E-1
2.607248834E1,-7.422251999E-2,9.517242432E0,6.608198285E-1
2.617255062E1,4.333637357E-1,1.020918751E1,-7.877163887E-1
2.627275306E1,1.417410731E0,9.050358772E0,-2.011190802E-1
2.637281820E1,1.371919513E0,9.574705124E0,-1.867534369E-1
2.647288482E1,2.545114040E0,1.034805584E1,1.750214934E0
2.657295854E1,1.532335877E0,9.651321411E0,6.727912426E-1
2.667301242E1,2.365543604E0,8.913885117E0,3.782954216E-1
2.677308471E1,2.581028223E0,1.057551193E1,1.905842781E0
2.687315558E1,1.747820616E0,9.402317047E0,1.290514112E0
2.697322263E1,2.288926601E0,9.035993576E0,1.266571403E0
2.707328748E1,1.386285067E0,1.007750225E1,2.300898075E0
2.717335510E1,1.381496549E0,9.936240196E0,8.499675393E-1
2.727342204E1,2.403851986E0,1.190433407E1,-2.585816681E-1
2.737349559E1,7.805336118E-1,8.044763565E0,4.477293789E-1
2.747356264E1,2.411034822E0,1.054917526E1,2.262589693E0
2.757362379E1,1.539518714E0,8.854028702E0,1.082212210E0
2.767368957E1,1.505998850E0,1.296260357E1,3.419024467E0
2.777375555E1,2.274561077E-1,6.941002846E0,2.468497276E0
2.787383124E1,1.556278586E0,9.493299484E0,1.319245458E0
2.797389166E1,1.261782765E0,1.040073013E1,2.492439985E0
2.807396401E1,1.264177084E0,9.069513321E0,2.530748367E0
2.817403425E1,7.087053657E-1,9.727938652E0,1.915419817E0
2.827409930E1,7.350423932E-1,9.627379417E0,2.250618219E0
2.837416898E1,-1.340793967E-1,9.419076920E0,1.431776285E0
2.847423013E1,7.948992252E-1,9.445414543E0,1.177983165E0
2.857429414E1,4.525179267E-1,1.005116558E1,8.763045669E-1
2.867435472E1,1.810071707E0,9.689630508E0,1.082212210E0
2.877443087E1,9.648927450E-1,9.004867554E0,1.379102230E0
2.887449846E1,1.055875182E0,9.318517685E0,1.666415215E0
2.897456387E1,1.470084786E0,9.684841156E0,1.496421814E0
2.907463925E1,1.223474383E0,9.330489159E0,1.561067224E0
2.917470547E1,1.826831698E0,9.850046158E0,1.946545362E0
2.927477665E1,1.618529797E0,1.000327969E1,1.448536277E0
2.937484520E1,1.565855742E0,1.004158878E1,1.053480864E0
2.947490291E1,1.889082789E0,9.452596664E0,1.113337755E0
2.957497382E1,1.247417212E0,9.953000069E0,1.106154919E0
2.967502844E1,1.455719113E0,8.933039665E0,1.443747759E0
2.977510219E1,1.472478986E0,9.589070320E0,1.391073704E0
2.987516820E1,1.297696948E0,9.771035194E0,1.604164124E0
2.997523622E1,1.376708031E0,8.877970695E0,9.816526771E-1
3.007530210E1,1.122914910E0,1.039354706E1,1.544307232E0
3.017536758E1,9.912297726E-1,9.929058075E0,9.816526771E-1
3.027543606E1,5.411061049E-1,1.021397591E1,1.721483588E0
3.037550551E1,7.254652381E-1,9.270631790E0,8.451790214E-1
3.047556972E1,7.661679387E-2,9.500482559E0,1.137280583E0
3.057563861E1,1.218685865E0,9.823709488E0,7.829278708E-1
3.067570372E1,1.197137356E0,9.797372818E0,3.711125851E-1
3.077578243E1,6.273000240E-1,1.031692982E1,1.098972082E0
3.087583992E1,9.481328130E-1,9.320911407E0,1.666415215E0
3.097590816E1,1.345582485E0,9.926663399E0,1.927391171E0
3.107598198E1,1.719089270E0,9.366402626E0,7.925049663E-1
3.117604279E1,2.061470509E0,1.054678059E1,6.464542150E-1
3.127610787E1,1.312062621E0,9.677659035E0,8.810931444E-1
3.137618138E1,1.216291547E0,9.589070320E0,1.489238977E0
3.147624119E1,1.905842781E0,1.008708000E1,4.932205975E-1
3.157632315E1,1.098972082E0,9.754275322E0,1.936968327E0
3.167637373E1,2.027950764E0,9.450202942E0,2.504411459E0
3.177643851E1,1.855562925E0,1.206475067E1,1.340793848E0
3.187651006E1,3.830839694E-2,8.504464149E0,1.728666425E0
3.197657618E1,1.515576005E0,1.014454269E1,2.250618219E0
3.207664512E1,1.079817891E0,1.019961071E1,1.405439258E0
3.217671884E1,-1.604164094E-1,8.961771011E0,1.496421814E0
3.227677992E1,1.635289669E0,9.953000069E0,-1.819648892E-1
3.237685276E1,1.055875182E0,9.677659035E0,1.482056141E0
3.247691701E1,1.005595446E0,9.804554939E0,1.546701550E0
3.257698053E1,1.206714511E0,9.613013268E0,1.620923996E0
3.267704588E1,1.723877907E0,9.694418907E0,5.363175869E-1
3.277711776E1,2.437371731E0,1.023313046E1,1.077423692E-1
3.287718684E1,1.822043180E0,9.593858719E0,1.221080184E0
3.297725616E1,7.901107073E-1,9.201197624E0,8.260248303E-1
3.307732341E1,1.977671027E0,9.993702888E0,7.254652381E-1
3.317739105E1,1.666415215E0,9.383162498E0,1.096577883E0
3.327745070E1,1.484450340E0,1.061382008E1,1.580221415E0
3.337751621E1,1.101366401E0,8.408693314E0,1.790917516E0
3.347775772E1,8.619389534E-1,1.111422348E1,1.573038578E0
3.357780757E1,-9.337671846E-2,9.167677879E0,2.250618219E0
3.367786778E1,1.156434774E0,1.056832886E1,2.576239586E0
3.377794190E1,8.475732803E-1,9.639349937E0,3.409447432E0
3.387802471E1,7.374366522E-1,8.717555046E0,2.573845387E0
3.397807596E1,1.719089270E0,1.009665680E1,1.177983165E0
3.407814461E1,1.096577883E0,1.041030693E1,2.743839025E0
3.417821136E1,1.022355318E0,8.849239349E0,2.037527800E0
3.427828197E1,2.226675510E0,1.010862827E1,1.352765322E0
3.437835368E1,1.307274103E0,9.598648071E0,5.482889414E-1
3.447841880E1,1.395862222E0,9.964971542E0,7.278595567E-1
3.457848428E1,1.755003452E0,8.894730568E0,2.013585091E0
3.467854489E1,2.379909277E0,1.009186840E1,1.625712633E0
3.477862167E1,2.049499273E0,1.017087936E1,2.729473352E0
3.487869422E1,6.344828010E-1,8.753468513E0,1.884294271E0
3.497874740E1,9.170072675E-1,9.727938652E0,9.098244309E-1
3.507881461E1,5.363175869E-1,1.018763924E1,1.362342358E0
3.517888516E1,9.792584181E-1,9.186832428E0,2.104567528E0
3.527895097E1,8.595446348E-1,1.019961071E1,1.036720991E0
3.537902279E1,5.794144869E-1,9.112609863E0,1.381496549E0
3.547909480E1,1.168406129E0,9.701601982E0,1.063058019E0
3.557915212E1,2.104567528E0,1.011581135E1,1.738243461E0
3.567921563E1,1.218685865E0,9.407105446E0,2.188367128E0
3.577930508E1,1.936968327E0,1.092747021E1,1.484450400E-1
3.587935850E1,1.850774407E0,8.858817101E0,7.589851022E-1
3.597942465E1,1.635289669E0,9.002472878E0,1.709512234E0
3.607949373E1,2.525959969E0,1.196179676E1,1.221080184E0
3.617956014E1,1.400650740E0,7.855615616E0,1.012778282E0
3.627962319E1,1.762186289E0,9.292180061E0,1.829225898E0
3.637968708E1,1.170800328E0,1.208390522E1,1.187560320E0
3.647975839E1,5.219519138E-1,8.255459785E0,1.534730196E0
3.657982204E1,9.744698405E-1,1.092268181E1,2.255406857E0
3.667988722E1,1.649655342E0,1.183011150E1,4.597007632E-1
3.677995387E1,7.470137477E-1,6.912271500E0,1.652049661E0
3.688002639E1,5.698373914E-1,1.395143890E1,8.954587579E-1
3.698009157E1,1.343188167E0,8.281796455E0,1.901054144E0
3.708015839E1,1.161223292E0,8.367990494E0,1.649655342E0
3.718022353E1,2.640885115E0,1.034805584E1,2.944957912E-1
3.728030171E1,1.278542757E0,9.050358772E0,4.453351200E-1
3.738035973E1,9.768640995E-1,7.439012051E0,1.280937076E0
3.748043204E1,2.576239586E0,1.047016335E1,9.840469360E-1
3.758049316E1,1.075029373E0,1.005116558E1,-8.140534163E-2
3.768055298E1,1.723877907E0,8.676852226E0,7.182824612E-2
3.778062459E1,1.668809533E0,9.117398262E0,1.254600048E0
3.788069414E1,1.060663700E0,1.057311726E1,2.458920240E0
3.798076112E1,1.290514112E0,1.349652672E1,1.211503029E0
3.808084347E1,4.213923812E-1,7.144515991E0,9.433442950E-1
3.818089945E1,1.216291547E0,1.149730778E1,-3.591412306E-2
3.828097150E1,7.829278708E-1,9.593858719E0,5.985686928E-2
3.838103574E1,9.984126091E-1,9.155706406E0,1.515576005E0
3.848110362E1,1.458113313E0,1.051326084E1,1.781340480E0
3.858117108E1,1.324033976E0,9.845257759E0,1.482056141E0
3.868123726E1,1.757397652E0,9.572310448E0,1.280937076E0
3.878129707E1,1.731060743E0,1.037918091E1,6.081457734E-1
3.888138610E1,1.616135478E0,8.463761330E0,5.195576549E-1
3.898143334E1,1.180377483E0,1.054438591E1,1.067846537E0
3.908149952E1,1.877111435E0,9.478934288E0,1.347976685E0
3.918157067E1,1.857957244E0,9.273026466E0,1.477267504E0
3.928163822E1,1.683175206E0,9.799766541E0,1.515576005E0
3.938171739E1,7.541965842E-1,1.016609097E1,1.726272106E0
3.948177201E1,2.873129845E-1,9.555550575E0,1.817254543E0
3.958184153E1,9.433442950E-1,9.577098846E0,1.010383964E0
3.968190258E1,4.549122155E-1,1.023791885E1,1.628106833E0
3.978197313E1,7.134938836E-1,8.648120880E0,1.154040456E0
3.988204404E1,1.003201127E0,1.038157558E1,1.924996972E0
3.998211419E1,1.529941559E0,8.583475113E0,2.547508478E0
4.008218097E1,1.647261024E0,1.059466648E1,1.532335877E0
4.018225032E1,1.726272106E0,9.675264359E0,1.041509509E0
4.028231014E1,1.573038578E0,1.013975334E1,2.540325642E0
4.038237865E1,1.003201127E0,9.086273193E0,2.355966330E0
4.048244243E1,1.467690468E0,9.452596664E0,7.637736797E-1
4.058250655E1,2.140481710E0,9.835680962E0,2.071047783E0
4.068256520E1,1.407833576E0,9.502876282E0,2.523565531E0
4.078286593E1,1.024749637E0,8.803748131E0,1.568249941E0
4.088293434E1,2.801301479E-1,1.071437931E1,1.036720991E0
4.098300306E1,6.727912426E-1,9.138946533E0,1.300091267E0
4.108306847E1,1.494027495E0,1.046537495E1,1.692752242E0
4.118314398E1,2.130904645E-1,9.158101082E0,2.133298874E0
4.128320333E1,5.794144869E-1,9.500482559E0,2.142875910E0
4.138327638E1,1.120520592E0,8.770228386E0,1.793311834E0
4.148333662E1,1.901054144E0,1.095620155E1,1.304879785E0
4.158340948E1,8.499675393E-1,8.664880753E0,1.721483588E0
4.168346736E1,1.245022893E0,1.005356026E1,2.073441982E0
4.178355511E1,2.389486313E0,1.036481571E1,1.728666425E0
4.188361760E1,6.895511150E-1,8.600234985E0,1.271359921E0
4.198367248E1,2.382303476E0,1.014454269E1,6.895511150E-1
4.208374032E1,1.146857619E0,9.938634872E0,1.383890867E0
4.218381064E1,1.149251938E0,9.670475960E0,2.753416061E0
4.228388072E1,6.296942830E-1,1.024749660E1,1.443747759E0
4.238394230E1,5.171633363E-1,1.001525116E1,1.441353440E0
4.248400802E1,1.412622184E-1,9.763853073E0,2.229069948E0
4.258407487E1,1.113337755E0,9.802161217E0,1.276148438E0
4.268413378E1,6.296942830E-1,1.017566776E1,8.547561169E-1
4.278421304E1,7.015225291E-1,9.134158134E0,1.632895470E0
4.288428299E1,9.409499764E-1,9.991309166E0,2.343995094E0
4.298434327E1,1.556278586E0,9.778218269E0,1.644866824E0
4.308440995E1,1.316851139E0,9.476539612E0,1.776551962E0
4.318448246E1,1.778946161E0,9.624984741E0,1.295302629E0
4.328454595E1,2.324840784E0,9.538790703E0,2.286532402E0
4.338461826E1,1.247417212E0,9.213169098E0,1.795706153E0
4.348468654E1,1.580221415E0,9.275420189E0,1.620923996E0
4.358474919E1,1.419804931E0,9.505270958E0,2.111750364E0
4.368481507E1,1.623318315E0,1.022834206E1,2.130904675E0
4.378487952E1,6.009629965E-1,9.074301720E0,1.211503029E0
4.388494814E1,6.847625971E-1,1.066888809E1,2.370332003E0
4.398501525E1,2.561874092E-1,1.073592854E1,1.704723716E0
4.408508303E1,4.309694469E-2,8.178842545E0,1.805283189E0
4.418515471E1,7.781392932E-1,1.003919411E1,9.624984860E-1
4.428521733E1,1.180377483E0,9.261054993E0,4.884320498E-1
4.438528324E1,1.642472506E0,9.213169098E0,1.716695070E0
4.448535736E1,1.573038578E0,1.090113354E1,1.450930476E0
4.458542660E1,2.157241583E0,9.976943016E0,-8.140534163E-2
4.468548312E1,9.960182905E-1,9.191620827E0,2.229069948E0
4.478555511E1,2.090201855E0,1.083888245E1,-4.237866402E-1
4.488561899E1,1.005595446E0,7.903501034E0,0.000000000E0
4.498569390E1,1.367130876E0,9.294574738E0,1.264177084E0
4.508575708E1,2.367937803E0,1.079099655E1,4.764606953E-1
4.518582420E1,2.681587934E-1,9.703995705E0,8.356019258E-1
4.528588905E1,1.707117915E0,9.028810501E0,2.284138203E0
4.538596153E1,1.340793967E-1,1.179419804E1,1.242628574E0
4.548602717E1,8.763045669E-1,7.671256542E0,9.720755816E-1
4.558609629E1,1.338399649E0,1.002722263E1,6.129343510E-1
4.568615037E1,1.149251908E-1,1.062100315E1,5.889915824E-1
4.578622519E1,1.213897347E0,9.380768776E0,1.659232497E0
4.588629491E1,7.972934842E-1,9.670475960E0,2.353572130E0
4.598636716E1,1.003201127E0,9.869200706E0,1.673598051E0
4.608643694E1,2.202732801E0,1.134167957E1,1.577827096E0
4.618649748E1,1.228263021E0,8.700794220E0,9.194015265E-1
4.628657223E1,5.458946824E-1,9.055147171E0,9.194015265E-1
4.638663088E1,2.494834423E0,9.610619545E0,8.044763207E-1
4.648670046E1,1.010383964E0,9.138946533E0,8.858816624E-1
4.658676274E1,1.683175206E0,1.036960411E1,1.359948039E0
4.668683396E1,1.185166001E0,9.208380699E0,1.149251938E0
4.678689314E1,1.319245458E0,1.027383327E1,1.163617611E0
4.688696855E1,2.921015322E-1,1.020200539E1,9.170072675E-1
4.698702884E1,5.458946824E-1,9.613013268E0,1.230657220E0
4.708709539E1,1.235445857E0,9.447808266E0,6.153286099E-1
4.718717130E1,2.825244367E-1,1.030495834E1,1.434170604E0
4.728723079E1,7.877163887E-1,9.517242432E0,1.831620216E0
4.738730030E1,9.194015265E-1,8.980924606E0,2.375120640E0
4.748736705E1,1.304879785E0,9.771035194E0,2.231464148E0
4.758744413E1,1.573038578E0,1.009186840E1,1.374313712E0
4.768749558E1,1.266571403E0,8.698400497E0,1.573038578E0
4.778756963E1,2.039922237E0,1.025467873E1,1.826831698E0
4.788764038E1,1.000806928E0,8.808537483E0,1.719089270E0
4.798960787E1,2.080624819E0,8.913885117E0,1.771763325E0
4.808967445E1,2.279349566E0,9.924268723E0,2.384697676E0
4.818974326E1,9.768640995E-1,9.617801666E0,2.059076309E0
4.828980434E1,1.635289669E0,9.584281921E0,1.752609134E0
4.838987589E1,7.326480746E-1,1.014933109E1,1.228263021E0
4.848993817E1,2.657645047E-1,9.004867554E0,1.130097747E0
4.859000569E1,1.611346960E0,1.281415844E1,2.030344963E0
4.869007413E1,7.972934842E-1,7.877163887E0,1.089395046E0
4.879014222E1,9.696813226E-1,9.380768776E0,9.529213905E-1
4.889021067E1,9.720755816E-1,1.050847244E1,7.398309112E-1
4.899027738E1,7.972934842E-1,9.756669998E0,1.127703428E0
4.909034193E1,1.594586968E0,9.536396980E0,7.278595567E-1
4.919042301E1,1.769369125E0,1.015172482E1,1.177983165E0
4.929048263E1,1.874717116E0,8.997684479E0,8.834874034E-1
4.939054348E1,1.522758722E0,9.689630508E0,1.221080184E0
4.949061329E1,1.532335877E0,9.244295120E0,6.105400920E-1
4.959068501E1,1.613741279E0,1.069043732E1,2.444554567E0
4.969074106E1,1.577827096E0,8.253065109E0,1.534730196E0
4.979081537E1,1.264177084E0,1.041030693E1,2.324840784E0
4.989087862E1,3.328042030E-1,9.895537376E0,1.970488191E0
4.999094893E1,6.919454336E-1,9.421471596E0,1.611346960E0
5.009101695E1,1.087000728E0,1.014214802E1,1.182771802E0
5.019107973E1,4.884320498E-1,1.000327969E1,6.991282701E-1
5.029114834E1,1.367130876E0,9.502876282E0,1.659232497E0
5.039121376E1,1.118126392E0,1.017087936E1,2.111750364E0
5.049128074E1,8.379961848E-1,9.816526413E0,1.036720991E0
5.059134732E1,1.838803053E0,9.869200706E0,1.565855742E0
5.069141670E1,1.805283189E0,9.354432106E0,1.750214934E0
5.079148102E1,1.836408734E0,9.684841156E0,1.005595446E0
5.089154867E1,1.494027495E0,8.808537483E0,1.814860344E0
5.099161672E1,2.248224020E0,9.605830193E0,1.326428294E0
5.109168721E1,1.695146561E0,9.735121727E0,2.080624819E0
5.119175132E1,1.465296149E0,9.713572502E0,2.164424419E0
5.129181840E1,1.604164124E0,9.811738014E0,2.741444588E0
5.139188475E1,1.570644259E0,1.048452950E1,1.532335877E0
5.149195136E1,2.322446555E-1,9.464568138E0,1.721483588E0
5.159202188E1,9.337671995E-1,9.732727051E0,1.561067224E0
5.169208179E1,8.236305118E-1,8.664880753E0,5.626545548E-1
5.179215684E1,7.565908432E-1,1.064255142E1,2.243435383E0
5.189221979E1,1.479661822E0,9.411893845E0,1.525153041E0
5.199228733E1,6.536370516E-1,9.864412308E0,1.668809533E0
5.209235882E1,2.219492674E0,9.960183144E0,1.728666425E0
5.219242627E1,2.279349566E0,9.249083519E0,2.427794695E0
5.229248935E1,1.738243461E0,9.917086601E0,1.403045058E0
5.239256283E1,1.635289669E0,9.344854355E0,1.989642382E0
5.249262608E1,2.097384691E0,9.821314812E0,1.223474383E0
5.259269516E1,1.829225898E0,9.253871918E0,1.769369125E0
5.269275108E1,1.793311834E0,9.615407944E0,2.006402254E0
5.279283155E1,1.508393168E0,1.016609097E1,1.503604531E0
5.289290177E1,3.759011328E-1,9.811738014E0,2.154847383E0
5.299295865E1,1.182771802E0,9.158101082E0,1.517970204E0
5.309302593E1,8.451790214E-1,1.011341667E1,7.470137477E-1
5.319310818E1,6.129343510E-1,9.866806030E0,-3.495641351E-1
5.329316103E1,1.383890867E0,9.280209541E0,2.394274771E-1
5.339323241E1,9.888355136E-1,9.711178780E0,1.098972082E0
5.349330715E1,1.438959122E0,1.002482891E1,2.114144564E0
5.359336210E1,1.750214934E0,9.277814865E0,1.515576005E0
5.369342852E1,1.951334000E0,1.000806904E1,9.194015265E-1
