"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.647505875E1,-4.774952888E0,-3.787957430E0,-5.520664692E0
3.657513228E1,-8.914794922E0,3.130392075E0,7.894470215E0
3.667519452E1,-3.861718178E-1,1.712017536E0,3.272107124E0
3.677525128E1,7.334711075E0,-5.823620319E0,-2.155369282E0
3.687531171E1,3.480076790E0,-6.313817024E0,-1.989311695E0
3.697538088E1,-3.153718472E0,6.218748093E0,3.904719353E-1
3.707544857E1,-5.166103363E0,1.725699425E0,-2.246526718E0
3.717552037E1,-3.020725965E0,-1.738497257E0,-6.938906193E0
3.727558820E1,-5.655285835E0,-1.548828125E0,-1.732564926E0
3.737565554E1,1.686047316E0,2.497739792E0,3.612036705E0
3.747572207E1,2.965111971E0,-4.331041336E0,-1.218325138E0
3.757578803E1,5.409163475E0,-6.116691113E0,-2.463555336E0
3.767585306E1,3.189677596E-1,1.990420341E0,1.521073341E0
3.777591566E1,-5.109187126E0,4.442902088E0,3.790413380E0
3.787591739E1,-3.837214708E0,-2.632025480E0,-4.627263069E0
3.797599139E1,-5.347801208E0,-3.199343443E0,-6.259197712E0
3.807605935E1,-2.721007586E0,7.161996365E0,1.116758442E1
3.817619248E1,1.302831769E0,4.894261360E-1,2.068095207E0
3.827626138E1,2.944423914E0,-6.561189651E0,-1.242437363E0
3.837632838E1,3.295144558E0,-1.287855148E0,5.503730774E0
3.847639818E1,-5.099559307E0,3.039240837E0,1.012558937E1
3.857645864E1,-4.052422523E0,-9.062871933E-1,3.936004639E-2
3.867652380E1,-3.310768604E0,-2.875832796E0,-3.727162361E0
3.877659817E1,-5.035572052E0,2.395768642E0,4.949665546E0
3.887667956E1,-1.265125155E0,2.835077286E0,2.472630024E0
3.897675423E1,4.529979706E0,-5.545586109E0,-1.885715008E0
3.907681216E1,6.372924328E0,-4.557927608E0,-2.549118519E0
3.917686482E1,-3.773001194E0,7.098466873E0,-2.051365852E0
3.927692629E1,-4.018644333E0,1.726743698E0,-1.856173515E0
3.937699888E1,-3.058517456E0,-2.657117128E0,-4.273962021E0
3.947706855E1,-4.915995598E0,-2.337481976E0,-4.304519653E0
3.957713561E1,3.728047371E0,5.140439510E0,7.059618950E0
3.967719444E1,2.258292913E0,-2.171419144E0,-1.088625431E0
3.977725848E1,4.585446835E0,-7.602591991E0,1.589244366E0
3.987732647E1,4.233323097E0,5.354833603E-2,6.124011993E0
3.997739574E1,-9.269955635E0,2.739475727E0,7.951591492E0
4.007746407E1,-4.658383369E0,-1.365458012E0,-4.874660969E0
4.017753090E1,-3.771481037E0,-2.888602257E0,-3.372387409E0
4.027759740E1,-6.068983078E0,4.778061867E0,6.169280529E0
