"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.129042789E1,-4.084049761E-1,1.029971957E0,-1.209015369E0
3.139049687E1,-1.915477961E-1,1.513166428E0,1.556371570E0
3.149056365E1,-5.849450231E-1,3.525967360E0,1.671825171E0
3.159063240E1,-1.500089616E-1,4.044459164E-1,1.723748684E0
3.169068988E1,9.141182899E-1,-1.630478799E-1,3.303650916E-1
3.179076676E1,6.111291647E-1,-2.368271589E0,-2.012913942E0
3.189083541E1,2.323926836E-1,-6.731203794E-1,-6.677886844E-1
3.199090729E1,7.943887115E-1,-1.937611461E0,-8.388310075E-1
3.209096267E1,1.896321326E-1,2.249869823E0,-1.864269078E-1
3.219102872E1,1.365547776E0,5.564188212E-2,2.756111145E0
3.229110406E1,-8.769385815E-1,2.051338673E0,1.391438007E0
3.239116371E1,-8.512822986E-1,9.290466458E-2,6.606507581E-3
3.249123229E1,2.207862586E-1,-3.127576828E0,-1.778341770E0
3.259129724E1,-5.886102319E-1,-3.382307529E0,-2.636607409E0
3.269136279E1,-7.066489197E-3,-7.616958022E-1,-9.970450997E-1
3.279143981E1,1.957407743E-1,1.340902328E0,-4.802530706E-1
3.289150196E1,5.157657713E-2,1.433753848E0,2.405474424E0
3.299156870E1,-1.310652971E0,4.757471561E0,9.076327682E-1
3.309164152E1,-2.035139084E0,-4.324394464E-1,5.227876306E-1
3.319172357E1,9.086204767E-1,-6.945006251E-1,-1.283947080E-1
3.329176775E1,-4.438351393E-1,-8.765384555E-1,-3.186997175E0
3.339184520E1,1.014300227E0,-1.134323597E0,-4.100036025E-1
3.349190158E1,6.160160303E-1,-9.345706701E-1,-2.517894804E-1
3.359191558E1,-2.037650943E-1,2.596230507E0,8.392158151E-1
3.369197496E1,2.228089333E0,6.921634674E-1,2.808034420E0
3.379203601E1,-1.062641621E0,1.555926919E0,1.158698320E0
3.389211346E1,3.728916943E-1,-8.863123059E-1,9.522258639E-1
3.399217204E1,2.586598694E-1,-2.306573868E0,-1.353179574E0
3.409224278E1,-1.256427635E-2,-2.495942116E0,-1.683046699E0
3.419230566E1,-6.680226922E-1,3.641288579E-1,-1.215124011E0
3.429237731E1,2.702663243E-1,1.764231920E0,6.463870406E-2
