"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.879996801E0,-2.335882187E-2,-5.465134978E-3,-2.259941101E-1
2.889996834E0,-2.127146721E-2,1.414328814E-3,-2.235479355E-1
2.899996834E0,-2.649688721E-2,-2.033174038E-2,-2.067184448E-1
2.909996834E0,-4.860055447E-2,-9.229183197E-4,-2.186098099E-1
2.919996834E0,-5.337524414E-2,3.900945187E-3,-2.281894684E-1
2.929996834E0,-5.294775963E-2,-1.297736168E-2,-2.282533646E-1
2.939996800E0,-3.093576431E-2,-7.901936769E-4,-2.115659714E-1
2.949996833E0,-4.049658775E-2,-3.284722567E-3,-2.187500000E-1
2.959996833E0,-1.666033268E-2,-1.279693842E-2,-2.115516663E-1
2.969996833E0,-1.920402050E-2,1.374766231E-2,-2.330808640E-1
2.979996799E0,-3.121757507E-2,-3.133073449E-3,-2.234964371E-1
2.989996765E0,-3.660917282E-2,3.520533442E-3,-2.090311050E-1
2.999996798E0,-3.184771538E-2,-8.279889822E-3,-2.210006714E-1
3.009996798E0,-3.458821774E-2,-1.439377666E-3,-2.161540985E-1
3.019996798E0,-4.198503494E-2,-1.573309302E-2,-2.065458298E-1
3.029996764E0,-4.394590855E-2,-1.332893968E-3,-2.233715057E-1
3.039996764E0,-1.992011070E-2,-1.365229487E-3,-2.114124298E-1
3.049996797E0,-3.390562534E-2,-1.668155193E-3,-2.282247543E-1
3.059996797E0,-3.627729416E-2,1.042410731E-2,-2.234411240E-1
3.069996797E0,-4.082095623E-2,7.437899709E-3,-2.354402542E-1
3.079996797E0,-3.108263016E-2,-1.936554909E-4,-2.258806229E-1
3.089996763E0,-3.589963913E-2,-5.171224475E-3,-2.282667160E-1
3.099996763E0,-2.163696289E-2,-3.004372120E-4,-2.090988159E-1
3.109996796E0,-4.076921940E-2,-7.470875978E-3,-2.354393005E-1
3.119996796E0,-2.877962589E-2,-2.692595124E-3,-2.258653641E-1
3.129996796E0,-2.169573307E-2,-1.240065694E-2,-2.210588455E-1
3.139996762E0,-3.131389618E-2,4.325464368E-3,-2.090816498E-1
3.149996795E0,-3.595304489E-2,1.917377114E-3,-2.234687805E-1
3.159996828E0,-4.294908047E-2,-2.736732364E-3,-2.354707718E-1
3.169996828E0,-3.825259209E-2,-2.175359428E-2,-2.139110565E-1
3.179996828E0,-2.651369572E-2,-1.299828291E-4,-2.258481979E-1
3.189996794E0,-3.599214554E-2,-1.520067453E-4,-2.498044968E-1
3.199996827E0,-3.370928764E-2,-2.511367202E-3,-2.354240417E-1
3.209996827E0,-2.178108692E-2,4.926890135E-3,-2.138729095E-1
3.219996860E0,-3.379487991E-2,-2.278640866E-3,-2.042884827E-1
3.229996893E0,-4.310715199E-2,2.546831965E-3,-2.091188431E-1
3.239996893E0,-3.590822220E-2,-1.170048118E-2,-2.115154266E-1
3.249996859E0,-3.361618519E-2,-4.523023963E-3,-2.354440689E-1
3.259996892E0,-3.849673271E-2,-6.994500756E-3,-2.114858627E-1
3.269996925E0,-2.896523476E-2,7.482200861E-3,-2.306356430E-1
3.279996925E0,-2.421784401E-2,1.946794987E-2,-2.306299210E-1
3.289996925E0,-4.370129108E-2,-7.566452026E-3,-2.162017822E-1
3.299996891E0,-2.936983109E-2,-5.115553737E-3,-2.161979675E-1
3.309996924E0,-3.886723518E-2,6.848841906E-3,-2.305755615E-1
3.319996924E0,-4.376459122E-2,4.412814975E-3,-2.281637192E-1
3.329996924E0,-2.427256107E-2,6.387099624E-3,-2.306022644E-1
3.339996890E0,-3.879106045E-2,3.702208400E-3,-2.186031342E-1
3.349996890E0,-2.906334400E-2,-3.363013268E-3,-2.042617798E-1
3.359996923E0,-2.204859257E-2,-1.269033551E-2,-2.329721451E-1
3.369996923E0,-2.436888218E-2,-2.707752585E-2,-1.994628906E-1
3.379996923E0,-3.153324127E-2,-3.056466579E-3,-2.401695251E-1
3.389996923E0,-2.226555347E-2,-7.414504886E-3,-2.161874771E-1
3.399996923E0,-2.218532562E-2,-1.222451031E-2,-2.305650711E-1
3.409996889E0,-5.329239368E-2,-7.556006312E-3,-2.185945511E-1
3.419996922E0,-3.160071373E-2,4.429146647E-3,-2.425594330E-1
3.429996922E0,-1.971864700E-2,-7.653683424E-3,-2.233896255E-1
3.439996955E0,-2.976906300E-2,-1.234425604E-2,-2.352914810E-1
3.449996921E0,-3.271484375E-2,-4.826575518E-3,-2.304248810E-1
3.459996921E0,-2.783417702E-2,2.598449588E-3,-2.400188446E-1
3.469996954E0,-2.560055256E-2,-4.570916295E-3,-2.160530090E-1
3.479996954E0,-3.830838203E-2,7.624462247E-3,-2.183389664E-1
3.489996954E0,-3.349173069E-2,-1.163162291E-2,-2.231302261E-1
3.499996920E0,-3.850662708E-2,-4.343658686E-3,-2.135210037E-1
3.509996953E0,-4.105365276E-2,-1.156863570E-2,-2.374401093E-1
3.519996953E0,-4.587042332E-2,-2.109816670E-2,-2.326469421E-1
3.529996919E0,-4.089093208E-2,-1.337951422E-2,-2.087430954E-1
3.539996919E0,-4.759573936E-2,-1.265968382E-2,-2.447414398E-1
3.549996919E0,-3.345060349E-2,-5.423441529E-3,-2.111883163E-1
3.559996885E0,-3.113949299E-2,-3.080129623E-3,-2.375125885E-1
3.569996885E0,-4.994106293E-2,-1.941584051E-2,-2.256011963E-1
3.579996918E0,-3.746557236E-2,1.211479306E-2,-2.520208359E-1
3.589996918E0,-2.308571339E-2,7.381051779E-3,-2.185039520E-1
3.599996918E0,-1.581168175E-2,7.317513227E-3,-2.328815460E-1
3.609996884E0,-2.064764500E-2,7.364794612E-3,-2.185106277E-1
3.619996917E0,-4.514431953E-2,6.991356611E-3,-2.327861786E-1
