Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT),Pressure (hPa),Distance (cm),labelWalking,labelRunning,labelCycling,labelSitting,labelNoActivity,cluster
1970-01-01 00:12:10.000,-1.6153754020783329,-7.374613402404759,-2.6246382489841267,-0.09482910921738082,-0.16425947145484923,-0.33315772113868247,-0.6240115213372001,1.0626165198988,2.28093235956,,,,,,,,11.39279979656,56.287198791599984,2.6111999481080006,1000.0649413333334,,0,0,1,0,0,1
1970-01-01 00:12:10.250,-2.842578831720001,-9.905823653967994,-3.5475873871359984,1.216429402720879,-0.42833015221276216,1.0439027297392,-0.35383418099239977,-0.7823138427835998,-1.4417970275464,52.25513917,4.572160072,-0.6181693948,4.068164825,306.9249573,4.0,3.0,14.6135997012,56.04719863880001,-9.578399811484,1000.1163329999999,,0,0,1,0,0,1
1970-01-01 00:12:10.500,-4.32187671276,-9.163674980047997,-1.8875696449119999,-0.5429602429923123,-0.56933251446448,0.057638800314816004,-0.3616516017879999,-0.42519832605911995,-0.010196738230400036,,,,,,,,21.520799483999994,53.24159912160001,-14.097599715600001,1000.1426596666666,,0,0,1,0,0,1
1970-01-01 00:12:10.750,-5.200154190072001,-8.366764579776003,-2.3209716853919993,0.0368241792982016,0.12441981289694397,0.08205874995610482,-0.9332820224984001,0.2547113418455999,-0.3709893226535999,,,,,,,,21.285599441200002,52.766398468800006,-13.900799637599995,1000.140991,,0,0,1,0,0,1
1970-01-01 00:12:11.000,-3.034025037303998,-8.544323993664,-2.4527908926080015,0.2441274083403439,0.42513166598935986,-0.214328179381408,1.1956806087756,0.10228231430364,-0.5060293817432,,,,,,,,22.883999557600006,52.790398407599994,-13.8743995656,1000.1118976666667,,0,0,1,0,0,1
1970-01-01 00:12:11.250,-3.537780471784001,-9.741059196752005,-3.441262453104,-0.552484853989712,0.6868703208032002,-0.9379249439191998,-1.088998222328,-0.60771873471264,-1.023812351184,52.25516114,4.57211327,-0.5788279977,4.079862595,306.93041989999995,4.0,3.0,17.5559995272,55.33919860760001,-11.097599792120002,1000.06897,,0,0,1,0,0,1
1970-01-01 00:12:11.500,-1.6127068938226403,-7.966671680264002,-2.1476262006871996,0.5475026334132798,-0.06262223591879201,0.0518184747369599,-0.8509223460804001,1.003151569312,1.5690953445695996,,,,,,,,9.722399787519999,57.787198181200004,-2.8535999578680005,1000.0878906666667,,0,0,1,0,0,1
1970-01-01 00:12:11.750,-2.2895971136079996,-9.771322837896001,-3.370525995272001,0.18318260775112002,-0.21101362527452,1.1031859758088003,0.5330932235279999,-0.5429571152455999,-1.7992108583839996,,,,,,,,16.9583995816,54.9095986936,-13.57439979448,1000.111572,,0,0,1,0,0,1
1970-01-01 00:12:12.000,-4.790350107224001,-8.821715087903998,-1.8170630288287997,-0.6037584398623709,-0.48142167985760026,0.12949121444403364,-0.638408250786328,-0.2649393082012,0.5437139510668,,,,,,,,23.255999679600006,52.797599183200006,-11.827199629599999,1000.115397,,0,0,1,0,0,1
1970-01-01 00:12:12.250,-4.842123908991998,-8.402142387376003,-2.474205276527999,-0.12359392272048798,0.08628227213518963,-0.08904704820572798,-0.416076622084,-0.04834268569159999,0.174539518356,52.25518679,4.572068754,0.1291489402,4.074838161000001,307.2719727,4.0,3.0,23.3687993624,52.862398680800005,-11.08559978412,1000.1199955,,0,0,1,0,0,1
1970-01-01 00:12:12.500,-3.017303426696,-8.850101577703994,-2.761154322576,0.083337902214064,0.4564421778285522,-0.4445217547695281,0.8614847850440002,-0.3293619537548,0.045342874546799986,,,,,,,,22.154399413599993,53.73599899320001,-9.983999862440001,1000.0937503333333,,0,0,1,0,0,1
1970-01-01 00:12:12.750,-2.776362771035201,-9.239544784824,-3.8120685710559994,-0.7017852067915601,0.5118158885248001,-0.7489867682432003,-0.9319076704172001,-0.39064418791600003,0.050540075304440005,,,,,,,,15.371999664799999,56.27999877920001,-4.845599880292,1000.075928,,0,0,1,0,0,1
1970-01-01 00:12:13.000,-1.7753260392983994,-7.984312694711999,-2.8388246002080004,1.0556105784929601,-0.4595136077785121,0.10349767754987202,-1.015864636928,0.633681182928,1.5070864009840008,,,,,,,,9.29999979036,57.6911985784,0.823199997504,1000.0830076666667,,0,0,1,0,0,1
1970-01-01 00:12:13.250,-2.5274922657239993,-9.450930526776,-3.1644651241679984,0.026874406603623995,-0.33554705596079987,0.8362623052511998,0.29815294743000004,-0.3059151458704,-1.037051448834,52.25520893,4.5720215,0.1908533679,4.066278458,306.46914669999995,4.0,3.0,16.2959995276,55.9655987552,-12.32399978684,1000.086914,,0,0,1,0,0,1
1970-01-01 00:12:13.500,-4.793338146192002,-8.635574588799997,-2.1768938098,-0.26530488308442246,-0.49332622050720004,0.26918876790799995,-0.6292453765796001,-0.042167224887999996,0.10614531996140002,,,,,,,,21.604799422799996,53.889598846000005,-12.491999739599997,1000.0844726666668,,0,0,1,0,0,1
1970-01-01 00:12:13.750,-4.756255619104002,-8.393580486312002,-2.1106968965727977,-0.11689883883490398,-0.04515638081617599,-0.027980071698238393,-0.22958250044439998,0.013837089483999991,0.1406161069568,,,,,,,,22.5887995932,53.0831985472,-13.2095997612,1000.091797,,0,0,1,0,0,1
1970-01-01 00:12:14.000,-3.6848846835680007,-8.887912040696001,-2.5727536239968,0.2794891758976083,0.5494109786841761,-0.42622022998327996,0.48674634936399996,-0.28277938842760003,-0.46109321117319996,,,,,,,,21.5183995824,53.91839889599999,-12.943199692799999,1000.07902,,0,0,1,0,0,1
1970-01-01 00:12:14.250,-2.8292858104799996,-9.136686783024004,-3.446951245351998,-0.65159651964248,0.7200769534168,-0.7609304039608,-0.7041119146515998,-0.0552024268968,-0.41096050731999995,52.25523022,4.571971093999999,0.06103874091,4.0589919089999995,305.81179810000003,4.0,3.0,15.458399657599998,56.3783988948,-8.41439983408,1000.047363,,0,0,1,0,0,1
1970-01-01 00:12:14.500,-1.6999925794727997,-8.008063888576002,-2.980086822504001,0.8546359141399117,-0.2683469940682001,0.15360328853183206,-0.7283147131707198,0.9237272071639998,0.7259879303232002,,,,,,,,9.856799697360001,57.5495989988,-2.8415999366455997,1000.0694986666666,,0,0,1,0,0,1
1970-01-01 00:12:14.750,-2.633434118295999,-9.517146545424,-3.1387985095999995,0.22717467653431203,-0.14657467192327997,0.8065156092416007,0.11750961303199996,-0.23822889327519994,-1.6022601032240005,,,,,,,,16.0175994496,55.139998473999995,-14.59679969792,1000.0864255,,0,0,1,0,0,1
1970-01-01 00:12:15.000,-4.416249458336,-8.739447811111997,-2.1649224348352,-0.41483492087195195,-0.3961253407588001,0.34249259436079965,-0.35887292861359993,-0.01352931976363999,-0.22239071843599997,,,,,,,,22.425599441599992,52.708798980800005,-14.719199561999996,1000.0957033333334,,0,0,1,0,0,1
1970-01-01 00:12:15.250,-4.7497048816879985,-8.228241432160003,-2.3923785419279997,-0.10861061987263992,0.14196874877336554,-0.005221676109319993,-0.26003831864719995,0.18574155807439996,-0.1667533016176,52.25525311,4.571922549,0.11098342189999999,4.048082352,306.27270510000005,4.0,3.0,24.043199462400004,52.48079879759999,-14.891999626799997,1000.0932615,,0,0,1,0,0,1
1970-01-01 00:12:15.500,-3.8927652225999996,-8.520362132959999,-2.6154674930560007,0.2605279194709599,0.49138855731976006,-0.23001519924742314,0.32598358154280005,-0.02931257245959996,-0.22703834535468,,,,,,,,23.083199464,53.6951989744,-13.523999672799999,1000.101888,,0,0,1,0,0,1
1970-01-01 00:12:15.750,-2.9971340427279993,-9.115195736016,-3.7869765930320005,-0.8327840358328403,0.6606715350136001,-0.7648692579279998,-0.34522904872175997,-0.2269399261300001,-0.5782036877252,,,,,,,,17.212799644799997,54.96479858319999,-6.724799886724001,1000.0974120000001,,0,0,1,0,0,1
1970-01-01 00:12:16.000,-1.5132966084584,-7.6770985336079995,-3.2500460748720017,0.57790418448772,-0.20986519974488244,-0.0583669528921039,-0.35317385432599996,0.9544005966360001,1.173843030956,,,,,,,,12.539999657999997,55.2431987004,3.2639999244799998,1000.1075033333333,,0,0,1,0,0,1
1970-01-01 00:12:16.250,-2.552718342808001,-9.304151905111995,-3.2692577495439985,0.4354015297219201,-0.38892690600939234,0.8058461050912001,0.08300307275200001,-0.22495130535319993,-0.8558291721884,52.25527392,4.571869781,0.19138278739999998,4.036789894,309.39874269999996,4.0,3.0,18.7631995388,55.44239868160002,-10.353599796560001,1000.1087645,,0,0,1,0,0,1
1970-01-01 00:12:16.500,-4.06001968768,-8.941811878247998,-2.103360844599999,-0.2837579027050878,-0.5497310719536002,0.3713156629783201,0.11420979499775999,-0.398085632316,0.22752127647148013,,,,,,,,23.003999558,52.70399871799999,-12.998399773200001,1000.0805666666666,,0,0,1,0,0,1
1970-01-01 00:12:16.750,-4.918146919247997,-8.35896879572,-2.505886325864001,-0.06019588333436799,0.06495574458827202,-0.0794784557997816,-0.24171049119399998,-0.01929870605479998,-0.27565936087400006,,,,,,,,24.2999993912,51.73679855359999,-14.282399749999994,1000.051758,,0,0,1,0,0,1
1970-01-01 00:12:17.000,-3.650541210176002,-8.638141288687995,-2.6295075301920003,0.185161808342904,0.3756662446375919,-0.22850025499055998,0.7318119621904,-0.20763698578559991,-0.33402072904559993,,,,,,,,23.723999404799997,53.035198517199994,-13.641599769199997,1000.0507000000001,,0,0,1,0,0,1
