"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.310584122E2,5.238317446E1,5.212402712E0,1.542221836E0,1.273328781E0,1.359767914E2,3.000000000E0,0.000000000E0
2.320542971E2,5.238316660E1,5.212411472E0,1.556870984E0,1.262643814E0,1.137452545E2,3.000000000E0,0.000000000E0
2.330627600E2,5.238316168E1,5.212428858E0,1.571629776E0,1.249314189E0,9.676434326E1,3.000000000E0,0.000000000E0
2.340658277E2,5.238316036E1,5.212447199E0,1.587420031E0,1.234125137E0,9.384620667E1,3.000000000E0,0.000000000E0
2.350657110E2,5.238315998E1,5.212462502E0,1.604470026E0,1.214475632E0,9.299929047E1,3.000000000E0,0.000000000E0
2.360938148E2,5.238316089E1,5.212473057E0,1.622722716E0,1.201070547E0,7.882919312E1,3.000000000E0,0.000000000E0
2.370596429E2,5.238316362E1,5.212490929E0,1.640693476E0,1.193382621E0,8.466549683E1,3.000000000E0,0.000000000E0
2.380603706E2,5.238316480E1,5.212510550E0,1.659515553E0,1.189565301E0,8.513039398E1,3.000000000E0,0.000000000E0
2.390759151E2,5.238316602E1,5.212530805E0,1.679067090E0,1.189412951E0,8.335362244E1,3.000000000E0,0.000000000E0
2.400739444E2,5.238316870E1,5.212553273E0,1.699153098E0,1.187956691E0,8.269783020E1,3.000000000E0,0.000000000E0
2.410593945E2,5.238317118E1,5.212576653E0,1.719654162E0,1.186662197E0,7.538037109E1,3.000000000E0,0.000000000E0
2.420629303E2,5.238317652E1,5.212599186E0,1.740477389E0,1.185284019E0,7.573348999E1,3.000000000E0,0.000000000E0
2.430575962E2,5.238318119E1,5.212621292E0,1.761475253E0,1.184934378E0,7.317346191E1,4.000000000E0,0.000000000E0
2.440889143E2,5.238318509E1,5.212637249E0,1.781513094E0,1.185776711E0,7.330419922E1,4.000000000E0,0.000000000E0
2.450554461E2,5.238318743E1,5.212661537E0,1.802189346E0,1.191713095E0,7.416679382E1,4.000000000E0,0.000000000E0
2.460660057E2,5.238318896E1,5.212688986E0,1.823730753E0,1.210171223E0,7.788005829E1,4.000000000E0,0.000000000E0
2.470561722E2,5.238318994E1,5.212717841E0,1.846244128E0,1.235367060E0,7.784163666E1,4.000000000E0,0.000000000E0
2.480671627E2,5.238319057E1,5.212743550E0,1.869400318E0,1.263400555E0,7.743536377E1,4.000000000E0,0.000000000E0
2.490564992E2,5.238319309E1,5.212764522E0,1.891732163E0,1.279042602E0,8.288874054E1,4.000000000E0,0.000000000E0
2.500507577E2,5.238319511E1,5.212782741E0,1.914001154E0,1.286031961E0,8.127756500E1,4.000000000E0,0.000000000E0
2.510506245E2,5.238319321E1,5.212803886E0,1.937540405E0,1.286619782E0,7.937002563E1,3.000000000E0,0.000000000E0
2.520588988E2,5.238319535E1,5.212819355E0,1.961076044E0,1.287100792E0,7.650961304E1,3.000000000E0,0.000000000E0
2.530748635E2,5.238319838E1,5.212836172E0,1.984042537E0,1.292615056E0,7.926870728E1,3.000000000E0,0.000000000E0
2.540537478E2,5.238320060E1,5.212853715E0,2.007060212E0,1.302026153E0,8.070249176E1,3.000000000E0,0.000000000E0
2.550480840E2,5.238320252E1,5.212877435E0,2.029954708E0,1.326644659E0,8.018141937E1,3.000000000E0,0.000000000E0
2.560596430E2,5.238320525E1,5.212901573E0,2.052678016E0,1.353034377E0,7.824972534E1,3.000000000E0,0.000000000E0
2.570671004E2,5.238320798E1,5.212925096E0,2.075493577E0,1.373807549E0,7.516593933E1,3.000000000E0,0.000000000E0
2.580692569E2,5.238321085E1,5.212946876E0,2.098086044E0,1.389675498E0,7.554898071E1,3.000000000E0,0.000000000E0
2.590805291E2,5.238321336E1,5.212969330E0,2.120595550E0,1.409543991E0,7.821962738E1,3.000000000E0,0.000000000E0
2.600771708E2,5.238321611E1,5.212993051E0,2.143112423E0,1.420736194E0,7.146398163E1,3.000000000E0,0.000000000E0
2.610381127E2,5.238321943E1,5.213013674E0,2.165546630E0,1.423513532E0,6.857057190E1,3.000000000E0,0.000000000E0
2.620541635E2,5.238322354E1,5.213031121E0,2.187240607E0,1.422483206E0,7.313790131E1,3.000000000E0,0.000000000E0
2.630477088E2,5.238322642E1,5.213049458E0,2.208600550E0,1.418485522E0,7.346593475E1,4.000000000E0,0.000000000E0
2.640846028E2,5.238322921E1,5.213068229E0,2.229971159E0,1.408832550E0,7.223571014E1,4.000000000E0,0.000000000E0
2.650680704E2,5.238323070E1,5.213078718E0,2.251080062E0,1.393890500E0,7.255530548E1,4.000000000E0,0.000000000E0
2.660571237E2,5.238323161E1,5.213090966E0,2.272002258E0,1.379343987E0,7.734705353E1,4.000000000E0,0.000000000E0
2.670706395E2,5.238323228E1,5.213106476E0,2.292755308E0,1.367073536E0,7.725607300E1,3.000000000E0,0.000000000E0
2.680910078E2,5.238323365E1,5.213123652E0,2.313376546E0,1.351937771E0,7.569709015E1,3.000000000E0,0.000000000E0
2.690600354E2,5.238323658E1,5.213143228E0,2.333808551E0,1.336675048E0,7.788964844E1,3.000000000E0,0.000000000E0
2.700577896E2,5.238323919E1,5.213162670E0,2.354076207E0,1.329614043E0,7.636849976E1,3.000000000E0,0.000000000E0
2.710753156E2,5.238324214E1,5.213181777E0,2.374312252E0,1.328587532E0,7.708468628E1,3.000000000E0,0.000000000E0
2.720590016E2,5.238324452E1,5.213200806E0,2.394267992E0,1.329794526E0,6.900021362E1,3.000000000E0,0.000000000E0
2.730690856E2,5.238324854E1,5.213220668E0,2.414109085E0,1.333955288E0,6.704706573E1,3.000000000E0,0.000000000E0
2.741030178E2,5.238325336E1,5.213241389E0,2.433800532E0,1.338391542E0,7.156968689E1,3.000000000E0,0.000000000E0
2.750610294E2,5.238325670E1,5.213262527E0,2.453284427E0,1.354907155E0,8.367173767E1,3.000000000E0,0.000000000E0
2.760608531E2,5.238325874E1,5.213288545E0,2.472533271E0,1.382674336E0,8.434527588E1,3.000000000E0,0.000000000E0
2.770560638E2,5.238326054E1,5.213315108E0,2.491666712E0,1.402840972E0,8.349722290E1,3.000000000E0,0.000000000E0
2.780550621E2,5.238326189E1,5.213335265E0,2.510654796E0,1.419796228E0,8.274216461E1,3.000000000E0,0.000000000E0
2.790633344E2,5.238326378E1,5.213361212E0,2.529646315E0,1.428513765E0,7.683089447E1,3.000000000E0,0.000000000E0
2.800733443E2,5.238326721E1,5.213384824E0,2.548418971E0,1.433880091E0,7.602824402E1,3.000000000E0,0.000000000E0
2.810567520E2,5.238326994E1,5.213408267E0,2.567248893E0,1.429267287E0,7.716316986E1,3.000000000E0,0.000000000E0
2.820720367E2,5.238327266E1,5.213430146E0,2.586290074E0,1.419476748E0,8.694216919E1,3.000000000E0,0.000000000E0
2.830665592E2,5.238327265E1,5.213447231E0,2.605161990E0,1.412677765E0,8.622894287E1,3.000000000E0,0.000000000E0
2.840691086E2,5.238327327E1,5.213470649E0,2.624000270E0,1.400305986E0,7.264842987E1,3.000000000E0,0.000000000E0
2.850575392E2,5.238327687E1,5.213487137E0,2.642683926E0,1.391457915E0,7.262937164E1,3.000000000E0,0.000000000E0
2.861096574E2,5.238328191E1,5.213502253E0,2.661251061E0,1.386477113E0,6.498079681E1,3.000000000E0,0.000000000E0
2.870669115E2,5.238328793E1,5.213521734E0,2.679676875E0,1.380343676E0,6.495291138E1,3.000000000E0,0.000000000E0
2.880765864E2,5.238329328E1,5.213539269E0,2.697917629E0,1.373159170E0,6.131714249E1,3.000000000E0,0.000000000E0
2.890657095E2,5.238329960E1,5.213557291E0,2.715973783E0,1.367581010E0,6.232277298E1,3.000000000E0,0.000000000E0
2.900562279E2,5.238330563E1,5.213576326E0,2.733691361E0,1.364118218E0,6.255909729E1,3.000000000E0,0.000000000E0
2.910555686E2,5.238331140E1,5.213595091E0,2.751153267E0,1.361474991E0,6.914327240E1,3.000000000E0,0.000000000E0
2.920620147E2,5.238331654E1,5.213611715E0,2.768640895E0,1.358786225E0,7.349924469E1,3.000000000E0,0.000000000E0
2.930712613E2,5.238331977E1,5.213629560E0,2.785985909E0,1.364997864E0,7.267369843E1,3.000000000E0,0.000000000E0
2.940669398E2,5.238332490E1,5.213655041E0,2.803049259E0,1.374132514E0,7.251250458E1,3.000000000E0,0.000000000E0
2.950918180E2,5.238332804E1,5.213681019E0,2.819945778E0,1.386740923E0,7.132176208E1,3.000000000E0,0.000000000E0
2.960682912E2,5.238333237E1,5.213701717E0,2.836596737E0,1.386211395E0,6.466001129E1,3.000000000E0,0.000000000E0
2.970526134E2,5.238333932E1,5.213729429E0,2.853398944E0,1.382223368E0,5.793142319E1,3.000000000E0,0.000000000E0
2.980587062E2,5.238335089E1,5.213746580E0,2.870319950E0,1.358487368E0,3.030846977E1,3.000000000E0,0.000000000E0
2.990806190E2,5.238336601E1,5.213752665E0,2.887154575E0,1.318183422E0,2.941962242E1,4.000000000E0,0.000000000E0
3.000830745E2,5.238337863E1,5.213759388E0,2.903972650E0,1.276372552E0,3.599230347E2,4.000000000E0,0.000000000E0
3.010678078E2,5.238337889E1,5.213763799E0,2.921209138E0,1.234046698E0,4.372190475E0,4.000000000E0,0.000000000E0
3.020868042E2,5.238338102E1,5.213768038E0,2.938577838E0,1.191805720E0,5.428361297E-1,4.000000000E0,0.000000000E0
3.030689169E2,5.238338357E1,5.213767844E0,2.955961193E0,1.160539746E0,3.537261353E2,3.000000000E0,0.000000000E0
3.040555960E2,5.238339034E1,5.213763926E0,2.973336383E0,1.157414675E0,3.576055908E2,3.000000000E0,0.000000000E0
3.050746013E2,5.238340139E1,5.213761323E0,2.990588463E0,1.168476582E0,3.574129944E2,3.000000000E0,0.000000000E0
3.060620546E2,5.238341055E1,5.213757599E0,3.007588424E0,1.177407980E0,3.569899902E2,3.000000000E0,0.000000000E0
3.070794608E2,5.238342383E1,5.213754643E0,3.024457218E0,1.191051483E0,3.532856445E2,3.000000000E0,0.000000000E0
3.080782382E2,5.238343871E1,5.213749904E0,3.041186534E0,1.207744598E0,3.521296082E2,3.000000000E0,0.000000000E0
