"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.764412368E1,6.512427330E-1,2.796513081E0,9.306546211E0
5.774419716E1,-2.370332032E-1,3.610566378E0,8.001666069E0
5.784426428E1,9.720755816E-1,5.150084972E0,1.193306541E1
5.794433042E1,1.498816013E0,4.585036278E0,1.218446445E1
5.804439727E1,8.068706393E-1,2.408640385E0,9.905115128E0
5.814446079E1,1.120520592E0,1.652049661E0,6.701575279E0
5.824452810E1,1.302485466E0,3.907456398E0,7.946598053E0
5.834460305E1,-5.123748183E-1,5.279376030E0,9.371191978E0
5.844466413E1,-3.591412306E-1,6.691998005E0,1.022834206E1
5.854472557E1,-2.035133541E-1,2.279349566E0,1.091549873E1
5.864479616E1,1.029538140E-1,2.873129845E0,5.889915943E0
5.874486711E1,2.897072434E-1,3.069460392E0,6.440599442E0
5.884493092E1,-6.632141471E-1,4.264203548E0,8.188420296E0
5.894499893E1,1.877111435E0,6.079063892E0,9.636956215E0
5.904506738E1,6.680026650E-1,3.761405706E0,1.331695652E1
5.914513163E1,1.173194647E-1,2.411034822E0,7.393520832E0
5.924521181E1,8.691217303E-1,3.498035431E0,5.968926907E0
5.934527376E1,-9.337671846E-2,4.850800991E0,7.723930359E0
5.944533234E1,-2.298503816E-1,6.313702583E0,1.051086617E1
5.954539252E1,-1.532335877E-1,5.798933506E0,9.715967178E0
5.964547084E1,-3.471698463E-1,3.086220264E0,6.881145954E0
5.974555002E1,7.398309112E-1,3.550709486E0,8.710371971E0
5.984560477E1,-7.901106775E-2,3.481275558E0,5.810904980E0
5.994566965E1,9.337671846E-2,5.284164429E0,9.234718323E0
6.004573586E1,2.080624819E0,6.124555111E0,1.115971470E1
6.014580474E1,3.687183261E-1,3.490852594E0,1.238079548E1
6.024587269E1,7.494080067E-1,1.908236980E0,6.174834728E0
6.034594274E1,7.422251701E-1,3.205934048E0,5.952167034E0
6.044600315E1,3.735068738E-1,5.106987953E0,8.734314919E0
6.054606787E1,-4.285751879E-1,6.538764477E0,1.067846584E1
6.064614215E1,2.537931204E-1,5.420638084E0,1.219883060E1
6.074621076E1,-5.027977005E-2,3.057488918E0,6.320885658E0
6.084627421E1,9.792584181E-1,3.234665155E0,7.972935200E0
6.094633999E1,7.518022656E-1,4.043930054E0,7.213950157E0
6.104640561E1,1.290514112E0,5.487678051E0,1.106154919E1
6.114647599E1,3.615354896E-1,5.516408920E0,1.020679379E1
6.124655674E1,1.546701550E0,2.389486313E0,1.009905148E1
6.134660902E1,1.857957244E0,2.080624819E0,5.638517380E0
6.144667453E1,-2.585816681E-1,3.610566378E0,7.913078308E0
6.154674081E1,1.166011810E0,5.494860649E0,6.744672298E0
6.164681240E1,1.063058019E0,6.481301785E0,1.098253822E1
6.174687535E1,1.340793967E-1,3.895485163E0,1.309668350E1
6.184694376E1,-4.668835998E-1,3.000026226E0,6.742278099E0
6.194701121E1,3.399870098E-1,3.653663397E0,5.784567833E0
6.204707702E1,-8.619388938E-2,3.914639235E0,7.472531796E0
6.214715704E1,1.216291547E0,5.770202160E0,1.106873226E1
6.224721478E1,7.901107073E-1,5.968926907E0,1.368088627E1
6.234728580E1,8.715160489E-1,2.597788095E0,9.227535248E0
6.244734708E1,1.362342358E0,2.332023621E0,6.112583637E0
6.254770865E1,8.236305118E-1,4.233078003E0,6.838048935E0
6.264778403E1,6.201171875E-1,6.055120945E0,8.614601135E0
6.274784971E1,5.626545548E-1,6.431022167E0,1.132252598E1
6.284792709E1,1.522758722E0,3.361561775E0,9.909903526E0
6.294798524E1,4.501236677E-1,2.631308079E0,6.275394440E0
6.304805262E1,7.589851022E-1,3.433390141E0,5.257827282E0
6.314811837E1,1.053480864E0,4.745452881E0,7.513234138E0
6.324818522E1,2.154847383E0,6.385530949E0,1.029298782E1
6.334825660E1,5.722316504E-1,5.628940105E0,1.107352066E1
6.344833375E1,-5.626545548E-1,2.116539001E0,1.019961071E1
6.354838094E1,1.077423692E0,2.339206457E0,7.103813171E0
6.364845699E1,6.536370516E-1,4.563488007E0,7.544359684E0
6.374852057E1,2.968900800E-1,6.170046329E0,8.810931206E0
6.384858835E1,2.753416002E-1,5.504437923E0,1.013257122E1
6.394865630E1,5.387118459E-1,2.988054991E0,1.189954567E1
6.404872731E1,-1.771763414E-1,2.930592299E0,7.616188049E0
6.414879419E1,3.519583941E-1,3.869148016E0,5.748653889E0
6.424886144E1,-7.182824612E-1,4.290540695E0,7.211555958E0
6.434892422E1,2.873129845E-1,5.389512539E0,1.010383987E1
6.444899220E1,1.053480953E-1,5.310501575E0,1.256276035E1
6.454906015E1,8.619388938E-2,2.466103077E0,1.080775642E1
6.464912543E1,1.110943556E0,2.978477955E0,5.370358467E0
6.474919998E1,5.411061049E-1,5.013611317E0,6.900300026E0
6.484926872E1,-1.613741279E0,6.064698219E0,1.025467873E1
6.494932877E1,-8.595446348E-1,6.110189438E0,9.194015503E0
6.504939578E1,-9.912297726E-1,3.325647593E0,7.731113434E0
6.514946747E1,-3.567469418E-1,3.055094719E0,8.075888634E0
6.524953418E1,4.501236677E-1,3.591412306E0,5.729499817E0
6.534959523E1,-7.996878028E-1,5.185999393E0,8.810931206E0
6.544966414E1,1.000806928E0,6.083852291E0,9.732727051E0
6.554972756E1,-1.098972082E0,4.568276405E0,1.391791916E1
6.564980154E1,0.000000000E0,2.238646984E0,8.717555046E0
6.574987089E1,1.640078187E0,3.028757572E0,4.520390987E0
6.584993114E1,-4.118152559E-1,4.786155224E0,6.871568680E0
6.594999985E1,-5.578660369E-1,6.220325947E0,9.601041794E0
6.605006780E1,9.337671846E-2,5.988081455E0,8.889942169E0
6.615013168E1,-6.751855016E-1,3.047911882E0,9.838075638E0
6.625020376E1,-4.860377908E-1,3.284945011E0,7.360000610E0
6.635026801E1,-1.675992459E-2,3.186779737E0,6.694392204E0
6.645033506E1,2.705530524E-1,4.448562622E0,8.954587936E0
6.655039390E1,1.027143836E0,6.098217964E0,1.002243423E1
6.665046882E1,-6.680026650E-1,5.693585396E0,1.336723614E1
6.675053920E1,6.536370516E-1,3.014391899E0,9.098244667E0
6.685060769E1,3.112557158E-2,2.478074312E0,5.047131062E0
6.695066857E1,-3.280156553E-1,4.376734257E0,7.053533554E0
6.705073628E1,-6.799740195E-1,6.057515144E0,9.031204224E0
6.715080956E1,-2.490045726E-1,6.306519985E0,8.973741531E0
6.725087172E1,-1.666415215E0,3.859570980E0,1.197376823E1
6.735094403E1,-5.027977228E-1,3.344801903E0,7.297749519E0
6.745101645E1,3.112557232E-1,3.373533249E0,5.837242126E0
6.755108897E1,-1.637683988E0,4.438985348E0,8.779806137E0
6.765114138E1,6.296942830E-1,5.399089813E0,9.780612946E0
6.775120547E1,-4.716721475E-1,4.740664005E0,1.139195919E1
6.785127542E1,-5.339232683E-1,2.925803900E0,9.902720451E0
6.795134436E1,5.578660369E-1,3.586623669E0,5.346415520E0
6.805140744E1,4.261809289E-1,5.327261448E0,6.821289062E0
6.815147409E1,-1.484450400E-1,6.009629726E0,9.720755577E0
6.825154204E1,-9.577099234E-2,6.088640690E0,1.150209618E1
6.835161305E1,9.098244458E-2,3.160442829E0,7.096630573E0
6.845167787E1,1.771763414E-1,3.804502726E0,6.476513386E0
6.855174205E1,-6.560313106E-1,3.749434233E0,7.458166122E0
6.865181054E1,-1.268965602E-1,5.387118340E0,9.909903526E0
6.875188639E1,1.122914910E0,6.375953674E0,1.089395046E1
6.885195150E1,1.460507661E-1,3.754222870E0,1.331216812E1
6.895201151E1,1.285725594E0,2.446948767E0,6.091034889E0
6.905208096E1,8.379961550E-2,3.706337452E0,5.485283375E0
6.915215271E1,-2.274561077E-1,5.499649048E0,8.370385170E0
6.925221295E1,-9.505270720E-1,6.411868095E0,1.065691757E1
6.935228653E1,-7.972934842E-1,4.936994553E0,1.497140026E1
6.945235121E1,-1.122914910E0,2.801301479E0,6.059909344E0
6.955241319E1,8.140534163E-1,3.828445435E0,7.084659100E0
6.965248038E1,-3.591412306E-2,4.051113129E0,8.387145042E0
6.975272197E1,5.482889414E-1,4.980091572E0,1.218925285E1
6.985278762E1,6.823683381E-1,5.219519138E0,1.431297493E1
6.995285484E1,1.168406129E0,2.751021862E0,9.385557175E0
7.005292315E1,9.146129489E-1,2.332023621E0,5.408666611E0
7.015298856E1,3.902668059E-1,3.562680960E0,7.611399651E0
7.025305807E1,8.379961550E-2,5.612180233E0,8.128562927E0
7.035312396E1,-1.079817891E0,6.380742550E0,1.183011150E1
7.045319910E1,1.029538155E0,4.034353256E0,1.220601273E1
7.055325208E1,-1.812466025E0,2.683982134E0,6.452570438E0
7.065332590E1,2.370332032E-1,3.083826065E0,6.265817165E0
7.075339282E1,-3.112557232E-1,4.024775982E0,6.950579643E0
7.085345946E1,1.094183564E0,5.698374271E0,1.033608437E1
7.095352594E1,2.849186957E-1,4.898686409E0,1.370482922E1
7.105359856E1,7.829278708E-1,3.237059593E0,8.849239349E0
7.115366344E1,1.216291547E0,2.758204460E0,6.452570438E0
7.125373822E1,-3.112557158E-2,3.713520288E0,7.149304390E0
7.135379484E1,-4.788549617E-3,5.573871613E0,7.759844780E0
7.145387248E1,-2.178790122E-1,6.514821529E0,1.041509533E1
7.155393176E1,-1.412622184E-1,3.739857197E0,1.191391182E1
7.165399665E1,-6.368771195E-1,2.820455790E0,7.388731956E0
7.175406496E1,1.158828974E0,3.457332850E0,6.172440529E0
7.185413058E1,-1.436564885E-2,4.699961662E0,7.415069103E0
7.195419819E1,1.711906433E0,5.844424725E0,1.029777622E1
7.205426511E1,7.685621977E-1,3.986467600E0,1.147815323E1
7.215433242E1,1.553884387E0,2.276955366E0,9.636956215E0
7.225440001E1,1.027143836E0,3.328042030E0,5.573871613E0
7.235446932E1,6.751855016E-1,5.032765865E0,7.333663940E0
7.245453357E1,-3.495641351E-1,6.311308384E0,9.522030830E0
7.255460026E1,2.490045726E-1,6.129343510E0,9.634561539E0
7.265466768E1,1.340793967E-1,3.335224867E0,1.013496494E1
7.275473626E1,2.322446555E-1,3.457332850E0,7.807730198E0
