"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.591308233E1,5.000000000E-1,-4.190000153E1,-1.360000038E1
3.601314926E1,4.000000060E-1,-4.210000229E1,-1.360000038E1
3.611321626E1,2.000000030E-1,-4.200000000E1,-1.340000057E1
3.621328162E1,1.000000015E-1,-4.210000229E1,-1.340000057E1
3.631334892E1,0.000000000E0,-4.200000000E1,-1.340000057E1
3.641341612E1,0.000000000E0,-4.210000229E1,-1.330000019E1
3.651348505E1,0.000000000E0,-4.200000000E1,-1.319999981E1
3.661355288E1,-2.000000030E-1,-4.210000229E1,-1.290000057E1
3.671362005E1,-6.999999881E-1,-4.210000229E1,-1.269999981E1
3.681368725E1,-1.000000000E0,-4.200000000E1,-1.260000038E1
3.691375364E1,-1.300000072E0,-4.200000000E1,-1.250000000E1
3.701382078E1,-1.700000048E0,-4.200000000E1,-1.269999981E1
3.711388791E1,-1.899999976E0,-4.190000153E1,-1.290000057E1
3.721395407E1,-2.200000048E0,-4.179999924E1,-1.310000038E1
3.731402120E1,-2.500000000E0,-4.170000076E1,-1.290000057E1
3.741408824E1,-2.799999952E0,-4.160000229E1,-1.290000057E1
3.751415640E1,-3.100000143E0,-4.160000229E1,-1.290000057E1
3.761422363E1,-3.200000048E0,-4.170000076E1,-1.290000057E1
3.771429083E1,-3.600000143E0,-4.170000076E1,-1.280000019E1
3.781435796E1,-3.700000048E0,-4.170000076E1,-1.269999981E1
3.791442510E1,-4.099999905E0,-4.150000000E1,-1.290000057E1
3.801449229E1,-4.099999905E0,-4.140000153E1,-1.300000000E1
3.811455946E1,-4.200000286E0,-4.140000153E1,-1.290000057E1
3.822456462E1,-4.000000000E0,-4.150000000E1,-1.300000000E1
3.832463172E1,-4.000000000E0,-4.150000000E1,-1.319999981E1
3.842476695E1,-3.799999952E0,-4.140000153E1,-1.319999981E1
3.852483565E1,-3.799999952E0,-4.129999924E1,-1.360000038E1
3.862490275E1,-3.400000095E0,-4.120000076E1,-1.430000019E1
3.872496951E1,-3.100000143E0,-4.110000229E1,-1.490000057E1
3.882503668E1,-2.799999952E0,-4.110000229E1,-1.490000057E1
3.892510391E1,-2.900000095E0,-4.129999924E1,-1.450000000E1
3.903310944E1,-2.900000095E0,-4.129999924E1,-1.419999981E1
3.913951417E1,-3.100000143E0,-4.129999924E1,-1.419999981E1
3.924591789E1,-3.000000000E0,-4.120000076E1,-1.430000019E1
3.935539086E1,-3.000000000E0,-4.110000229E1,-1.469999981E1
3.945545782E1,-2.700000048E0,-4.110000229E1,-1.480000019E1
3.955552582E1,-2.600000143E0,-4.110000229E1,-1.500000000E1
3.965559375E1,-2.400000095E0,-4.110000229E1,-1.519999981E1
3.975566202E1,-2.100000143E0,-4.110000229E1,-1.569999981E1
