"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.012338837E1,4.610454559E0,-4.549896240E0,9.360733032E0
3.022345574E1,6.561010838E0,-4.558566570E0,5.475664139E-2
3.032352267E1,5.904817581E-1,-2.192909241E0,2.524089813E0
3.042359050E1,-2.304823399E0,7.223234177E-1,-1.970983982E0
3.052365963E1,-4.409194469E0,2.356212616E0,-2.368552685E0
3.062372550E1,-3.251670361E0,3.656312943E0,-6.235097885E0
3.072379160E1,-4.175797462E0,3.009431839E0,-4.204746246E0
3.082385633E1,-2.912311554E0,1.113815308E0,-1.004594326E0
3.092392546E1,2.134106159E-1,-9.271345139E-1,-2.435612679E-2
3.102399356E1,1.204443216E0,-2.219038010E0,1.923830509E0
3.112406116E1,3.023099184E0,-3.431458950E0,4.623663902E0
3.122412739E1,6.210530758E0,-3.711792231E0,7.092812061E0
3.132419372E1,5.747093678E0,-4.203456879E0,2.491087437E0
3.142426002E1,8.266630173E-1,-2.200011730E0,1.417160511E0
3.152432608E1,-2.371724606E0,5.959925652E-1,-2.006156921E0
3.162439248E1,-4.219561577E0,2.114394665E0,-2.571764469E0
3.172446314E1,-2.857350826E0,3.495395660E0,-5.233410835E0
3.182453184E1,-2.991647720E0,3.208048820E0,-3.186478615E0
3.192459961E1,-1.324174166E0,5.094051361E-1,-1.426328778E0
3.202466407E1,-1.026459932E0,-1.652987957E0,1.728141785E0
3.212473084E1,1.249167919E-1,-2.228203297E0,4.608645439E-1
3.222479724E1,3.633261681E0,-3.340456009E0,3.854308128E0
3.232486443E1,5.910177708E0,-3.859949112E0,6.338071346E0
3.242493183E1,4.140179634E0,-4.067001343E0,5.232585430E0
3.252499930E1,-8.586406708E-2,-1.706302166E0,2.255015850E0
3.262506556E1,-9.988226891E-1,2.620835304E-1,-2.870994091E0
3.272513196E1,-1.301568508E0,1.294895172E0,-2.802698135E0
3.282520132E1,-2.140452385E0,1.186665535E0,-8.040013313E-1
3.292526942E1,-2.788950682E0,5.478124619E0,-6.276291847E0
3.302534238E1,-3.124410868E0,2.712534904E0,-3.498542547E0
3.312540718E1,-3.074907303E0,2.847919464E-1,7.539279461E-1
3.322547391E1,1.835566998E0,-2.793394089E0,5.358457565E-3
3.332553591E1,2.878045082E0,-3.424496651E0,3.717409849E0
3.342560360E1,4.076080322E0,-5.149382591E0,7.285007000E0
3.352566970E1,6.096514225E0,-5.218529701E0,5.823639393E0
3.363560896E1,1.869396210E0,-2.261269093E0,2.690931797E0
3.373567642E1,-1.591799736E0,-2.344179153E-1,-1.818968058E0
3.383574575E1,-3.390707970E0,1.428624153E0,-1.634221792E0
3.393581412E1,-4.209551811E0,4.017786026E0,-3.844489098E0
3.403588138E1,-3.659725904E0,7.614906311E0,-6.193769455E0
3.413594831E1,-1.169038773E0,1.131831169E0,-1.200756073E0
3.423602015E1,-1.525112867E0,-3.782310486E-1,6.601548195E-1
3.433608714E1,-4.991576672E-1,-2.430067062E0,2.367511034E0
3.443615348E1,1.832818508E0,-3.822801113E0,3.643727064E0
3.453621354E1,3.437874317E0,-4.178218842E0,4.846659184E0
3.463628000E1,5.970393658E0,-4.934086800E0,5.663320065E0
3.473634734E1,6.245685101E0,-5.221179485E0,3.762175560E0
3.483641813E1,-1.797841311E0,-1.960913658E0,2.288419724E0
3.493648667E1,-2.354759693E0,8.295626640E-1,-4.217268944E0
3.503655363E1,-3.082795620E0,2.925493240E0,-3.893776655E0
3.513661993E1,-6.233499527E0,5.655378342E0,-2.984884262E0
3.523668636E1,-1.262430787E0,2.325618744E0,-2.145116091E0
3.533675382E1,-2.381581068E0,9.962406158E-1,-4.139448404E-1
3.543682646E1,1.537253857E-1,-6.781873703E-1,3.936735392E-1
3.553689235E1,4.977304935E-1,-3.170143604E0,1.099870205E0
3.563695802E1,3.562346935E0,-4.474195480E0,6.340839863E0
3.573702328E1,7.242908001E0,-4.453529358E0,5.969528198E0
3.583709168E1,6.788681030E0,-4.448334694E0,2.559026241E0
3.593716028E1,1.982164383E-2,-1.969286919E0,1.853669167E0
3.603722377E1,-3.507755756E0,7.558674812E-1,-1.980921865E0
3.613729344E1,-3.912319660E0,2.414216995E0,-4.062481403E0
3.623735980E1,-5.878752708E0,5.228008270E0,-5.917143822E0
3.633742584E1,-3.379102230E0,2.591259956E0,-2.473734856E0
3.643750167E1,-1.845479369E0,5.608148575E-1,-1.348606944E0
