"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.700671158E1,-2.245829821E0,1.130097675E1,2.657644987E0
5.710678796E1,-3.962524891E0,1.061142635E1,5.276981831E0
5.720684447E1,-2.466102988E-1,7.767027378E0,6.622564316E0
5.730691159E1,1.017566800E0,5.616968632E0,8.004060745E0
5.740698300E1,3.924216509E0,5.655277252E0,6.859597206E0
5.750704328E1,4.838829517E0,3.332830429E0,9.931451797E0
5.760712346E1,5.430215359E0,2.882706881E0,1.206235695E1
5.770718208E1,4.582642078E0,4.175615311E0,8.983319283E0
5.780725149E1,3.878725171E-1,6.371165276E0,6.993676662E0
5.790731477E1,1.802888989E0,8.305739403E0,4.678412914E0
5.800739711E1,-1.063058019E0,8.363202095E0,5.894704342E0
5.810745376E1,-1.338399649E0,1.083648777E1,3.210722446E0
5.820751734E1,-3.304099143E-1,9.490905762E0,3.186779737E0
5.830758305E1,-5.027977228E-1,7.824490070E0,5.607391834E0
5.840765746E1,1.235445857E0,7.096630573E0,5.808510780E0
5.850771421E1,2.621730804E0,5.995264053E0,6.459753513E0
5.860778609E1,4.716721535E0,4.230683804E0,8.640937805E0
5.870785181E1,4.103786945E0,9.816526771E-1,1.395383358E1
5.880792035E1,7.031985283E0,2.458920240E0,9.471751213E0
5.890799110E1,1.659232497E0,4.929811954E0,7.807730198E0
5.900805471E1,1.587404251E0,7.429434776E0,5.118959427E0
5.910812073E1,4.620950520E-1,8.051946640E0,5.130930901E0
5.920818864E1,-2.171607256E0,1.004398251E1,2.849187136E0
5.930825662E1,-3.225088120E0,1.162180996E1,2.425400496E0
5.940832700E1,-2.336812258E0,8.959376335E0,4.391099930E0
5.950839151E1,2.585816681E-1,7.271412373E0,5.178816319E0
5.960845576E1,2.889889717E0,6.201171875E0,6.344828129E0
5.970852178E1,4.240260601E0,2.753416061E0,1.087719059E1
5.980858979E1,9.471751213E0,2.322446555E-1,1.367370319E1
5.990866337E1,7.403097630E0,1.762186289E0,1.045340347E1
6.000873189E1,2.655250788E0,4.249837875E0,8.233911514E0
6.010879030E1,4.644893110E-1,7.053533554E0,4.745452881E0
6.020886515E1,-1.642472506E0,9.984126091E0,2.197944164E0
6.030892513E1,-2.171607256E0,1.253402901E1,-6.392713785E-1
6.040899451E1,-4.108575344E0,1.353962421E1,-3.016786277E-1
6.050905692E1,-1.826831698E0,9.158101082E0,3.009603500E0
6.060913243E1,2.485257149E0,6.684815407E0,5.068679810E0
6.070919515E1,2.849187136E0,4.458139896E0,8.310527802E0
6.080926860E1,5.001639843E0,1.929785490E0,1.206953907E1
6.090933144E1,6.811711788E0,2.427794695E0,1.152843285E1
6.100939919E1,5.573871613E0,4.460534096E0,9.608224869E0
6.110947380E1,1.515576005E0,5.363175392E0,7.565908432E0
6.120953022E1,4.309694767E-1,7.288172722E0,4.874743462E0
6.130960280E1,-1.453324795E0,8.396721840E0,4.886714935E0
6.140966808E1,-2.461314440E0,1.100648117E1,2.150058746E0
6.150973209E1,-3.234665155E0,1.273993587E1,-1.939362586E-1
6.160979867E1,-4.024775982E0,8.779806137E0,4.458139896E0
6.170986626E1,6.775797606E-1,7.937020779E0,4.292934895E0
6.180994130E1,1.336005330E0,6.794951916E0,5.877944469E0
6.191000618E1,3.864359617E0,5.810904980E0,7.259441376E0
6.201006963E1,4.853195190E0,2.645673752E0,1.026904488E1
6.211013241E1,5.075862408E0,2.973689318E0,1.126985168E1
6.221020882E1,5.748653889E0,4.671230316E0,8.300951004E0
6.231026751E1,-1.446141958E0,7.230710030E0,6.399896622E0
6.241033515E1,1.434170604E0,8.229122162E0,3.948159218E0
6.251040187E1,-4.285751879E-1,9.802161217E0,3.002420664E0
6.261047321E1,-3.569863796E0,1.325470543E1,8.858817071E-2
6.271047423E1,-3.088614464E0,1.071677399E1,2.403851986E0
6.281054114E1,-5.506832153E-2,8.389538765E0,4.544333458E0
6.291061138E1,1.242628574E0,5.075862408E0,6.457359314E0
6.301067573E1,6.407079220E0,4.424619675E0,7.817307472E0
6.311074547E1,4.400677204E0,2.980872154E0,1.176546669E1
6.321080925E1,7.800547123E0,4.058295727E0,1.131294823E1
6.331087700E1,5.365570068E0,3.277762175E0,9.531607628E0
6.341094344E1,2.710319042E0,5.899493217E0,6.198777676E0
6.351100756E1,1.338399649E0,7.781393051E0,4.106181145E0
6.361107491E1,-3.759011328E-1,1.027143860E1,2.439765930E0
6.371115592E1,-2.707924843E0,1.432255173E1,-7.398309112E-1
6.381121460E1,-2.394274771E-1,9.742303848E0,1.929785490E0
6.391128591E1,4.525179267E-1,8.320104599E0,4.427014351E0
6.401135089E1,2.396669149E0,7.000859737E0,5.710345268E0
6.411142117E1,2.669616461E0,6.464541912E0,6.732700825E0
6.421148162E1,4.386311531E0,4.692778587E0,9.445414543E0
6.431154900E1,5.535563469E0,2.983266354E0,1.202883625E1
6.441161484E1,8.971347809E0,4.343214512E0,7.230710030E0
6.451167759E1,-2.442160249E-1,6.177228928E0,7.314509392E0
6.461174621E1,-2.801301479E-1,7.613793850E0,5.174027920E0
6.471181769E1,1.249811411E0,1.011341667E1,1.769369125E0
6.481188767E1,-3.442967176E0,1.257233715E1,-7.182824612E-2
6.481188767E1,1.472478986E0,6.481301785E0,6.256239891E0
6.491195379E1,3.378321648E0,5.485283375E0,7.527599812E0
6.501201571E1,2.966506481E0,2.188367128E0,1.322597408E1
6.511209266E1,6.830865860E0,1.891477108E-1,1.436564922E1
6.521216744E1,3.794925690E0,5.521197796E0,7.561120033E0
6.531222892E1,-1.048692346E0,5.672037125E0,7.941809654E0
6.541229079E1,5.243461728E-1,6.761432171E0,5.995264053E0
6.551236407E1,-1.869928598E0,7.642525196E0,7.020013809E0
6.561243335E1,-2.554691315E0,1.053720379E1,4.266597748E0
6.571249263E1,-2.552296877E0,9.996097565E0,4.910657406E0
6.581256001E1,3.759011328E-1,9.512454033E0,3.680000305E0
6.591262833E1,-7.901106775E-2,6.596227169E0,6.873962879E0
6.601268861E1,1.601769805E0,5.375146866E0,7.462954521E0
6.611276282E1,3.569863796E0,3.007209063E0,1.064255142E1
6.621283567E1,4.316877365E0,1.398256540E0,1.324273396E1
6.631289998E1,5.770202160E0,3.253819466E0,9.689630508E0
6.641296826E1,1.505998850E0,4.556304932E0,8.696005821E0
6.651302934E1,5.482889414E-1,6.263422966E0,5.901887417E0
6.661310342E1,9.577099234E-2,9.170072556E0,5.109382629E0
6.671316970E1,-2.626519442E0,1.015172482E1,3.945764780E0
6.681323482E1,-2.130904645E-1,1.133210278E1,1.352765322E0
6.691329836E1,-1.580221355E-1,7.970541000E0,5.205153465E0
6.701335887E1,2.968900800E-1,6.569890022E0,6.936213970E0
6.711343545E1,4.429408312E-1,6.280182838E0,7.680833817E0
6.721350837E1,3.428601503E0,5.525986195E0,7.788576126E0
6.731357215E1,4.575459003E0,2.109356165E0,1.257712555E1
6.741363527E1,2.667222023E0,3.009603500E0,1.219883060E1
6.751370315E1,2.047105074E0,4.513207912E0,9.057541847E0
6.761376937E1,2.071047783E0,6.170046329E0,5.607391834E0
6.771383518E1,-1.197137386E-1,8.679245949E0,5.253038883E0
6.781390163E1,-1.058269501E0,9.380768776E0,3.864359617E0
6.791397267E1,-1.266571403E0,1.171758080E1,2.083019018E-1
6.801402872E1,-3.004814863E0,8.700794220E0,5.248250484E0
6.811425563E1,-4.405465722E-1,8.171659470E0,5.834847927E0
6.821432228E1,1.060663700E0,6.730306625E0,6.184412003E0
6.831439292E1,2.638490915E0,5.061496735E0,6.261028767E0
6.841445220E1,3.703943014E0,3.699154615E0,9.984126091E0
6.851452769E1,6.708757877E0,1.426987767E0,1.338878441E1
6.861458320E1,6.174834728E0,3.081431627E0,1.018045616E1
6.871465372E1,2.810878515E0,4.008016109E0,8.624177933E0
6.881472740E1,1.362342358E0,6.732700825E0,5.545140266E0
6.891478494E1,-4.381522834E-1,8.933039665E0,4.237866402E0
6.901485059E1,-1.783734679E0,1.220840740E1,1.412622094E0
6.911491861E1,-8.547561169E-1,1.251247978E1,2.250618339E-1
6.921499272E1,-7.901107073E-1,9.167677879E0,3.572257996E0
6.931505590E1,1.477267504E0,7.132544518E0,4.692778587E0
6.941512188E1,1.922602654E0,5.406272411E0,7.304932594E0
6.951518809E1,4.110970020E0,2.279349566E0,1.170560932E1
6.961525591E1,9.751881599E0,1.455719113E0,1.188518047E1
6.971532322E1,4.484476566E0,3.023969173E0,1.047016335E1
6.981538830E1,1.922602654E0,5.547534943E0,6.931425571E0
6.991545745E1,1.592192769E0,7.065505028E0,4.956148624E0
7.001551716E1,-3.495641351E-1,8.427846909E0,4.915446281E0
7.011559084E1,-2.056682110E0,1.182532310E1,1.642472506E0
7.021565802E1,-2.679193497E0,1.198095131E1,4.046324492E-1
7.031572587E1,-5.865973234E-1,9.047964096E0,3.912245035E0
7.041579318E1,2.664827824E0,6.689603806E0,5.573871613E0
7.051586023E1,2.449343204E0,4.922628880E0,7.345634937E0
7.061592681E1,3.086220264E0,4.142095566E0,1.013257122E1
7.071600092E1,4.549122334E0,2.619336605E0,1.269444466E1
7.081606187E1,4.178009510E0,3.198751211E0,9.711178780E0
7.091613388E1,2.375120640E0,6.423839092E0,7.297749519E0
7.101619726E1,5.458946824E-1,6.996070862E0,5.918647289E0
7.111626204E1,3.220299721E0,9.074301720E0,3.720703125E0
7.121633536E1,-5.865973234E-1,9.316123009E0,4.015198708E0
7.131640194E1,-1.867534399E0,1.127703476E1,1.060663700E0
7.141646472E1,3.998439014E-1,1.014693642E1,3.409447432E0
7.151653053E1,3.112557158E-2,7.467742920E0,5.849213123E0
7.161660307E1,1.628106833E0,7.249864101E0,3.931399345E0
7.171666675E1,2.502017260E0,5.566689014E0,6.902694225E0
7.181673667E1,3.543526649E0,1.101366431E-1,1.624275970E1
7.191679881E1,8.803748131E0,2.779752970E0,9.500482559E0
7.201686446E1,3.629720688E0,1.755003452E0,1.159068394E1
7.211693221E1,4.556304932E0,5.707951069E0,4.484476566E0
7.221700512E1,-4.429408312E-1,7.041562080E0,4.793338299E0
7.231707114E1,-3.047911882E0,1.211503029E1,1.774157643E0
7.241713942E1,-6.064698219E0,1.566813469E1,-1.963305324E-1
7.251720670E1,1.956122518E0,9.237112045E0,2.353572130E0
7.261728234E1,-1.666415215E0,6.313702583E0,3.888302326E0
7.271734026E1,2.667222023E0,6.565101624E0,5.439792156E0
7.281740261E1,7.750267506E0,5.236279011E0,7.091842175E0
7.291747629E1,5.710345268E0,1.683175206E0,1.433212948E1
7.301753514E1,8.346442223E0,2.583422422E0,9.957788467E0
7.311761718E1,5.427821159E0,3.277762175E0,9.117398262E0
7.321767546E1,2.217098475E0,6.352011204E0,5.339232922E0
7.331774034E1,8.739103079E-1,9.047964096E0,2.595393896E0
7.341780466E1,-6.799740195E-1,1.118844604E1,1.556278586E0
7.351787877E1,-1.687963724E0,1.437283134E1,-1.620923996E0
7.361794005E1,4.740664065E-1,9.761458397E0,1.477267504E0
7.371801420E1,8.858817071E-2,7.865192890E0,4.719115734E0
7.381807578E1,2.178790092E0,6.052726746E0,5.798933506E0
7.391814206E1,5.320078850E0,4.582642078E0,7.898712635E0
7.401820524E1,6.239480019E0,2.047105074E0,1.240473747E1
7.411827559E1,7.714353561E0,2.683982134E0,1.067846584E1
7.421834830E1,5.157268047E0,4.517996788E0,7.544359684E0
7.431841532E1,2.224281311E0,6.373559475E0,5.377541065E0
7.441848086E1,1.790917516E0,9.469356537E0,2.114144564E0
7.451855388E1,-7.302538157E-1,1.177264881E1,1.573038578E0
7.461862325E1,-8.188419938E-1,1.368088627E1,6.296942830E-1
7.471868600E1,-2.633702382E-2,1.029059315E1,3.023969173E0
7.481874918E1,1.010383964E0,7.750267506E0,4.508419514E0
7.491881326E1,3.840416908E0,6.646506786E0,4.268991947E0
7.501888711E1,3.761405706E0,5.377541065E0,7.874769688E0
7.511895110E1,5.085439682E0,2.681587696E0,1.282373619E1
7.521901461E1,4.925023079E0,3.450150013E0,9.668081284E0
7.531908129E1,6.009629726E0,4.443774223E0,7.589851379E0
7.541915007E1,2.135693073E0,5.674431324E0,7.051139355E0
7.552097526E1,1.879505754E0,7.750267506E0,3.804502726E0
7.562104318E1,-2.298503816E-1,1.031932449E1,1.673598051E0
7.572111322E1,-4.400677204E0,1.492112064E1,-1.407833576E0
7.582117664E1,6.225114316E-2,1.066888809E1,3.208328187E-1
7.592124699E1,6.895511150E-1,8.660092354E0,3.694365978E0
7.602131614E1,2.758204460E0,7.307326794E0,4.185192585E0
7.612137949E1,4.204346657E0,6.385530949E0,6.579467297E0
7.622144770E1,6.603409767E0,2.109356165E0,1.187799740E1
7.632151565E1,6.227508545E0,3.550709486E0,9.713572502E0
7.642158556E1,7.012830734E0,4.728692532E0,6.684815407E0
7.652164717E1,2.157241583E0,6.557918549E0,6.019207001E0
7.662171282E1,1.110943556E0,8.288979530E0,3.565075159E0
7.672178064E1,-1.333611012E0,1.154519272E1,7.182824612E-2
7.682184835E1,-2.681587696E0,1.330259037E1,-1.520364523E0
7.692191716E1,1.405439258E0,1.052044392E1,2.753416002E-1
7.702198524E1,7.230709791E-1,7.970541000E0,3.893090725E0
7.712205479E1,3.076643229E0,7.338452339E0,4.611373425E0
7.722211644E1,5.080651283E0,4.209135056E0,9.189227104E0
7.732218432E1,8.748680115E0,6.464542150E-1,1.386045647E1
7.742225073E1,9.488511086E0,2.727078915E0,9.603436470E0
7.752231758E1,4.249837875E0,4.561093330E0,7.498868465E0
7.762238865E1,1.956122518E0,6.744672298E0,4.788549423E0
7.772245230E1,5.027977005E-2,9.526819229E0,3.237059593E0
7.782251891E1,2.561874092E-1,1.231614971E1,-4.620950520E-1
7.792258389E1,-2.329629421E0,1.312062550E1,-7.278595567E-1
7.802265618E1,2.195549965E0,9.684841156E0,1.484450340E0
7.812272089E1,1.513181686E0,6.708757877E0,4.889109135E0
7.822278634E1,3.816473961E0,5.200365067E0,6.050332546E0
7.832286386E1,5.463735104E0,4.374340057E0,9.498087883E0
7.842292717E1,1.067128277E1,1.259388566E0,1.167927265E1
7.852298885E1,7.053533554E0,3.703943014E0,9.629773140E0
7.862305630E1,3.715914488E0,5.027976990E0,7.455771923E0
7.872313321E1,2.851581335E0,7.017619610E0,4.230683804E0
7.882319612E1,-1.077423692E-1,1.047495270E1,1.331216812E0
7.892325600E1,-1.496421814E0,1.254121113E1,-4.142095447E-1
7.902333298E1,-2.097384691E0,1.268726254E1,-2.705530524E-1
7.912339576E1,1.659232497E0,9.110215187E0,2.327235222E0
7.922346164E1,1.513181686E0,7.051139355E0,5.083045483E0
7.932353955E1,6.421444893E0,6.282577038E0,5.265010357E0
7.942360530E1,5.169239521E0,3.926610708E0,1.009426212E1
7.952366074E1,9.428654671E0,7.470137477E-1,1.404481602E1
7.962373199E1,8.159688950E0,2.985660791E0,9.093455315E0
7.972379754E1,2.396669149E0,5.104593754E0,7.472531796E0
7.982385979E1,2.104567528E0,7.948992252E0,2.918621063E0
7.992394137E1,8.116591573E-1,9.732727051E0,1.630501151E0
8.002400305E1,-3.184385598E-1,1.201207638E1,2.226675600E-1
8.012406520E1,-4.189980924E-1,1.337441921E1,-1.608952641E0
8.022413722E1,-2.657645047E-1,9.543579102E0,2.997632027E0
8.032419896E1,1.932179809E0,7.259441376E0,4.134912491E0
8.042426484E1,4.352791786E0,6.873962879E0,4.826858044E0
8.052433160E1,5.384724140E0,4.424619675E0,8.789382935E0
8.062440331E1,9.220352173E0,7.589851022E-1,1.539518738E1
8.072446563E1,1.177025509E1,1.551490068E0,8.061523438E0
8.082453774E1,3.083826065E0,4.987274647E0,7.170853138E0
8.092461052E1,5.602602959E-1,8.430241585E0,3.419024467E0
8.102466324E1,7.254652381E-1,1.089634418E1,1.388679445E-1
8.112473956E1,-7.589851022E-1,1.278782177E1,-1.498816013E0
8.122480534E1,-1.625712633E0,1.183011150E1,4.285751879E-1
8.132487511E1,1.182771802E0,8.600234985E0,2.985660791E0
8.142493463E1,2.877918243E0,6.996070862E0,4.096604347E0
8.152500798E1,5.717528343E0,4.568276405E0,6.359193802E0
8.162506832E1,6.742278099E0,2.803695917E0,1.159068394E1
8.172514794E1,1.334808159E1,-1.915419847E-2,1.095620155E1
8.182520715E1,8.039975166E0,2.791724443E0,8.308133125E0
8.192527810E1,2.346389294E0,6.193988800E0,5.700768471E0
8.202533408E1,3.119740009E0,8.221940041E0,2.171607256E0
8.212541489E1,4.094209969E-1,1.030495834E1,2.152452946E0
8.222548238E1,-1.616135478E0,1.295781517E1,-5.865973234E-1
8.232553876E1,2.200338602E0,1.168884945E1,-1.450930476E0
8.242561697E1,4.235472202E0,9.490905762E0,1.836408734E0
8.252567668E1,2.774964571E0,6.854808807E0,5.126142502E0
8.262574040E1,6.818894863E0,4.206740856E0,5.578660488E0
8.272598369E1,7.568302631E0,1.822043180E0,1.146139336E1
8.282605160E1,1.070001411E1,4.189980924E-1,9.306546211E0
8.292611272E1,7.070293427E0,2.604970932E0,8.269824982E0
8.302617823E1,4.046324253E0,6.217931747E0,4.565882206E0
8.312626611E1,3.239453793E0,8.327287674E0,2.583422422E0
8.322631516E1,2.018373728E0,1.019961071E1,1.755003452E0
8.332639084E1,6.225114316E-2,1.240713215E1,-1.929785490E0
8.342645202E1,1.429382086E0,1.074071693E1,2.346389294E0
8.352652267E1,3.124528646E0,8.310527802E0,2.502017260E0
8.362658522E1,3.088614464E0,6.474119186E0,5.873156071E0
8.372665290E1,6.282577038E0,5.097411156E0,5.758230686E0
8.382672627E1,7.582668304E0,3.203539610E0,9.316123009E0
8.392678359E1,1.088437366E1,1.446141958E0,9.373585701E0
8.402686327E1,7.644919395E0,3.622537851E0,6.438204765E0
8.412692069E1,4.855589390E0,6.694392204E0,3.555498123E0
8.422699124E1,4.886714935E0,7.225921154E0,2.669616461E0
8.432705488E1,1.642472506E0,1.061382008E1,1.314456820E0
8.442712676E1,5.770202279E-1,1.422438622E1,-2.066259146E0
8.452719484E1,5.842030644E-1,1.093465328E1,2.312869549E0
8.462726115E1,3.976890564E0,7.553936958E0,2.279349566E0
8.472732700E1,3.806896925E0,5.315289974E0,6.457359314E0
8.482739114E1,6.340039730E0,3.833234072E0,7.987300873E0
8.492745466E1,7.455771923E0,2.394274712E0,1.146618176E1
8.502752601E1,9.150918007E0,1.134886265E0,1.263937664E1
8.512759329E1,6.847625732E0,4.826858044E0,5.818087578E0
8.522766663E1,1.455719113E0,6.902694225E0,5.748653889E0
8.532773148E1,2.779752970E0,8.976136208E0,1.079817891E0
8.542779356E1,9.361614585E-1,1.064255142E1,3.687183261E-1
8.552786271E1,-2.360754967E0,1.136083412E1,2.394274808E-2
8.562792702E1,5.698373914E-1,1.146618176E1,-5.458946824E-1
8.572799560E1,3.720703125E0,8.265036583E0,1.968093872E0
8.582805992E1,3.397475958E0,6.239480019E0,6.146103382E0
8.592813744E1,4.628133297E0,5.446975231E0,7.139727592E0
8.602819315E1,7.285778046E0,3.912245035E0,9.028810501E0
8.612826460E1,1.248853779E1,2.138087511E0,1.222516727E1
8.622832921E1,5.882733345E0,3.950553417E0,7.403097630E0
8.632839839E1,2.801301479E0,7.527599812E0,3.608172178E0
8.642848053E1,3.687183142E0,8.260248184E0,8.571503758E-1
8.652853165E1,1.915419817E0,1.048931789E1,5.698373914E-1
8.662860076E1,-1.137280583E0,1.236403465E1,-2.083019018E-1
8.672866564E1,-2.020767927E0,1.365454960E1,-1.304879785E0
8.682873596E1,3.895485163E0,8.272219658E0,1.769369125E0
8.692879674E1,2.130904675E0,6.385530949E0,6.466936111E0
8.702886686E1,3.809291124E0,5.296135902E0,7.620976925E0
8.712893780E1,5.885127544E0,4.192375183E0,9.143735886E0
8.722901935E1,7.582668304E0,2.801301479E0,1.157153034E1
8.732907526E1,3.543526649E0,3.744645834E0,1.054917526E1
8.742914124E1,-8.571503758E-1,5.387118340E0,7.549148560E0
8.752921202E1,-1.771763414E-1,8.619389534E0,3.347196102E0
8.762928197E1,-1.371919513E0,1.039354706E1,2.619336605E0
8.772934229E1,-3.383110285E0,1.215094471E1,1.197137404E-2
8.782940264E1,-1.015172482E0,9.605830193E0,3.340013266E0
8.792947870E1,-1.005595401E-1,7.604216576E0,5.236279011E0
8.802953555E1,6.632141471E-1,6.873962879E0,5.715134144E0
8.812961470E1,2.063864946E0,5.942590237E0,6.804529190E0
8.822967141E1,3.584229469E0,2.621730804E0,1.272557068E1
8.832974119E1,5.473312378E0,1.896265626E0,1.419326115E1
8.842981340E1,5.861184597E0,3.368744612E0,1.014454269E1
8.852988412E1,-5.219519138E-1,5.466129303E0,7.309720993E0
8.862994560E1,6.775797606E-1,7.680833817E0,3.629720688E0
8.873001496E1,-3.117345810E0,1.208151054E1,-8.116591573E-1
8.883007730E1,-4.003227711E0,1.425311756E1,-1.563461423E0
8.893013948E1,-2.990449190E0,8.712765694E0,3.186779737E0
8.903021333E1,1.328822494E0,7.082264900E0,4.747847080E0
8.913027638E1,6.129343510E-1,5.892310143E0,7.142121792E0
8.923035242E1,3.148471355E0,4.096604347E0,9.826104164E0
8.933041580E1,3.768588543E0,4.036747456E0,1.289795876E1
8.943047851E1,4.690384388E0,3.885908127E0,1.101366425E1
8.953054412E1,1.960911036E0,5.712739468E0,7.733507633E0
8.963061704E1,-3.280156553E-1,6.708757877E0,6.265817165E0
8.973069068E1,4.213923812E-1,8.154899597E0,4.036747456E0
8.983075043E1,-1.517970204E0,1.008468533E1,2.595393896E0
8.993081054E1,-3.677606106E0,1.440874577E1,-2.188367128E0
9.003087486E1,-2.621730804E0,9.617801666E0,6.033572555E-1
9.013096054E1,-7.733507752E-1,7.740690231E0,4.290540695E0
9.023101388E1,2.449343204E0,5.899493217E0,5.997658253E0
9.033109019E1,2.739050388E0,3.833234072E0,9.993702888E0
9.043114987E1,5.322473049E0,2.092596292E0,1.329540825E1
9.053121445E1,5.365570068E0,2.966506481E0,1.201925945E1
9.063128096E1,2.490045786E0,4.352791786E0,8.892336845E0
9.073135011E1,2.226675510E0,6.557918549E0,4.829252243E0
9.083141593E1,-7.063110471E-1,7.913078308E0,4.661653042E0
9.093148457E1,-1.635289669E0,1.041030693E1,1.819648862E0
9.103154636E1,-3.617749214E0,1.505041122E1,-1.652049661E0
9.113162241E1,1.436564922E0,8.959376335E0,2.147664547E0
9.123168359E1,-1.321639657E0,7.427040577E0,5.585843086E0
9.133175113E1,2.288926601E0,5.956955910E0,5.966532707E0
9.143181971E1,5.514014721E0,5.739076614E0,6.845231533E0
9.153188773E1,4.982485771E0,2.425400496E0,1.198095131E1
9.163195568E1,7.855615616E0,2.332023621E0,1.168884945E1
9.173202832E1,4.333637238E0,4.355185986E0,8.384750366E0
9.183209730E1,9.122186899E-1,6.344828129E0,5.351204395E0
9.193215082E1,1.723877907E0,9.055147171E0,1.443747759E0
9.203221770E1,-1.019961119E0,1.178462029E1,5.411061049E-1
9.213228661E1,-2.087807655E0,1.595544720E1,-2.188367128E0
9.223236022E1,1.932179809E0,9.227535248E0,2.217098475E0
9.233242160E1,-2.145270348E0,8.123774529E0,5.497254848E0
9.243249871E1,2.140481710E0,6.969734192E0,4.091815472E0
9.253255576E1,4.558699131E0,4.460534096E0,8.877970695E0
9.263262294E1,8.954587936E0,6.344828010E-1,1.459549904E1
9.273269002E1,1.025946712E1,3.361561775E0,7.934626579E0
9.283275906E1,3.955342054E0,5.097411156E0,7.376760483E0
9.293282964E1,2.310475111E0,7.939415455E0,3.548315287E0
9.303290469E1,9.984126091E-1,9.854835510E0,1.347976685E0
9.313296654E1,-4.381522834E-1,1.294344997E1,-1.359948039E0
9.323302712E1,-3.404658794E0,1.393707371E1,-1.982459545E0
9.333309224E1,1.218685865E0,9.747093201E0,1.381496549E0
9.343316682E1,8.739103079E-1,7.525205612E0,4.225894928E0
9.353322943E1,3.790137053E0,6.117372036E0,4.577853203E0
9.363329398E1,4.503631115E0,3.598595142E0,1.070001411E1
9.373336639E1,1.288119888E1,5.099805593E-1,1.198334503E1
9.383343611E1,7.807730198E0,2.461314440E0,9.986519814E0
9.393349572E1,3.761405706E0,5.830059052E0,5.044736862E0
9.403356060E1,2.207521439E0,8.197997093E0,2.782147408E0
9.413363505E1,-1.089395046E0,1.135604572E1,1.276148438E0
9.423369786E1,6.751855016E-1,1.291232395E1,-2.751021862E0
9.433376384E1,-5.698373914E-1,1.060424328E1,1.347976685E0
9.443383119E1,1.292908430E0,9.423865318E0,1.721483588E0
9.453390251E1,2.451737404E0,7.309720993E0,4.166038036E0
9.463396782E1,5.695979595E0,5.664854050E0,5.516408920E0
9.473403917E1,5.042342663E0,3.093403101E0,1.243107510E1
9.483410585E1,1.221080112E1,1.438959122E0,1.000806904E1
9.493417149E1,7.829278469E0,3.069460392E0,8.684034348E0
9.503423404E1,2.027950764E0,6.256239891E0,5.492466450E0
9.513431375E1,2.147664547E0,8.418270111E0,1.960911036E0
9.523437087E1,-1.290514112E0,1.238318920E1,-6.943397224E-2
9.533444451E1,-1.503604531E0,1.393467903E1,-2.995237827E0
9.543450919E1,1.829225898E0,9.931451797E0,1.884294271E0
9.553456974E1,1.460507631E0,8.147717476E0,3.500429869E0
9.563464173E1,2.566662550E0,7.781393051E0,5.463735104E0
9.573470411E1,6.083852291E0,5.921041489E0,6.198777676E0
9.583477506E1,5.142902374E0,2.437371731E0,1.203841400E1
9.593484111E1,8.765439987E0,3.217905283E0,8.652909279E0
9.603490349E1,5.710345268E0,3.222693920E0,8.978530884E0
9.613497404E1,2.983266354E0,6.004841328E0,5.269798756E0
9.623504912E1,9.648927450E-1,8.940221786E0,2.353572130E0
9.633510630E1,-1.185166001E0,1.258909702E1,-1.005595446E0
9.643517275E1,-3.502824068E0,1.322357941E1,-9.601042271E-1
9.653524323E1,3.141288519E0,9.713572502E0,-4.644893110E-1
9.663531208E1,7.996878028E-1,6.847625732E0,4.838829517E0
9.673537540E1,3.007209063E0,7.048745155E0,4.687990189E0
9.683544165E1,6.739883423E0,4.534756660E0,7.015225410E0
9.693552920E1,8.885153770E0,1.910631299E0,1.426269531E1
9.703558422E1,1.213418484E1,2.233858347E0,6.780586243E0
9.713564653E1,3.129317284E0,5.071074009E0,8.121379852E0
9.723571665E1,3.009603500E0,7.551542759E0,3.167625666E0
9.733615812E1,1.908236980E0,9.227535248E0,1.455719113E0
9.743622653E1,-5.506832004E-1,1.192109394E1,-6.632141471E-1
9.753629208E1,-2.590605259E0,1.235924625E1,-1.745426297E0
9.763636166E1,2.774964571E0,9.378374100E0,5.865973234E-1
9.773642554E1,2.042316437E0,7.015225410E0,4.680807114E0
9.783649545E1,7.012830734E0,6.596227169E0,4.424619675E0
9.793656523E1,6.143709183E0,3.811685562E0,1.002482891E1
9.803662842E1,1.173434067E1,1.292908341E-1,1.326188850E1
9.813669834E1,1.114295483E1,1.405439258E0,7.599428177E0
9.823676238E1,2.267378330E0,6.404685020E0,4.927417755E0
9.833682933E1,1.266571403E0,8.200390816E0,2.683982134E0
9.843689611E1,9.505270720E-1,1.079817963E1,-1.551490068E0
9.853696252E1,-2.877918243E0,1.288598728E1,-2.992843628E0
9.863703030E1,-9.337671995E-1,1.047495270E1,2.391880512E0
9.873709731E1,5.075862408E0,8.418270111E0,-7.254652381E-1
9.883716486E1,3.016786337E0,6.359193802E0,5.839636326E0
9.893724327E1,5.693585396E0,4.992063046E0,5.899493217E0
9.903729385E1,6.833260536E0,3.318464994E0,1.091071033E1
9.913736730E1,9.208380699E0,2.200338602E0,9.976943016E0
9.923743942E1,9.550762177E0,2.889889717E0,6.850020409E0
9.933749966E1,3.098191500E0,6.402290821E0,4.917840481E0
9.943756834E1,1.355159521E0,9.050358772E0,1.766974807E0
